scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds
hetero_different-chapter_00003_2830-5142-7021,s2,no_recursion,3,2,13.915058639791392,,,0
hetero_different-chapter_00003_2830-5142-7021,s2,no_recursion,3,3,0.5649755648448376,,,0
hetero_different-chapter_00003_2830-5142-7021,s3,no_recursion,3,1,50.170642346741545,,,0
hetero_different-chapter_00003_2830-5142-7021,s3,no_recursion,3,2,17.38618962329518,,,0
hetero_different-chapter_00003_2830-5142-7021,s3,no_recursion,3,3,0.495495030145735,,,0
hetero_different-chapter_00003_2830-5142-7021,s1,ungated_deflation,3,1,inf,0,0,0
hetero_different-chapter_00003_2830-5142-7021,s1,ungated_deflation,3,2,nan,0,0,0
hetero_different-chapter_00003_2830-5142-7021,s1,ungated_deflation,3,3,1.295733668536327,0,0,0
hetero_different-chapter_00003_2830-5142-7021,s2,ungated_deflation,3,1,55.31755763702649,1,1,0
hetero_different-chapter_00003_2830-5142-7021,s2,ungated_deflation,3,2,10.519176290581061,1,1,0
hetero_different-chapter_00003_2830-5142-7021,s2,ungated_deflation,3,3,-3.347312186909643,1,1,0
hetero_different-chapter_00003_2830-5142-7021,s3,ungated_deflation,3,1,26.45674603480647,2,2,0
hetero_different-chapter_00003_2830-5142-7021,s3,ungated_deflation,3,2,7.739417908307775,2,2,0
hetero_different-chapter_00003_2830-5142-7021,s3,ungated_deflation,3,3,-8.334587991105288,2,2,0
hetero_different-chapter_00003_2830-5142-7021,s1,gated_deflation,3,1,inf,0,0,0
hetero_different-chapter_00003_2830-5142-7021,s1,gated_deflation,3,2,nan,0,0,0
hetero_different-chapter_00003_2830-5142-7021,s1,gated_deflation,3,3,1.295733668536327,0,0,0
hetero_different-chapter_00003_2830-5142-7021,s2,gated_deflation,3,1,55.31755763702649,1,1,0
hetero_different-chapter_00003_2830-5142-7021,s2,gated_deflation,3,2,10.519176290581061,1,1,0
hetero_different-chapter_00003_2830-5142-7021,s2,gated_deflation,3,3,-3.347312186909643,1,1,0
hetero_different-chapter_00003_2830-5142-7021,s3,gated_deflation,3,1,26.45674603480647,2,2,0
hetero_different-chapter_00003_2830-5142-7021,s3,gated_deflation,3,2,7.739417908307775,2,2,0
hetero_different-chapter_00003_2830-5142-7021,s3,gated_deflation,3,3,-8.334587991105288,2,2,0
hetero_different-chapter_00003_2830-5142-7021,s1,coarse_to_fine,3,1,inf,,,2
hetero_different-chapter_00003_2830-5142-7021,s1,coarse_to_fine,3,2,nan,,,2
hetero_different-chapter_00003_2830-5142-7021,s1,coarse_to_fine,3,3,-3.5898779977939794,,,2
hetero_different-chapter_00003_2830-5142-7021,s2,coarse_to_fine,3,1,55.33143087729097,,,2
hetero_different-chapter_00003_2830-5142-7021,s2,coarse_to_fine,3,2,13.691994846404292,,,2
hetero_different-chapter_00003_2830-5142-7021,s2,coarse_to_fine,3,3,0.7975934791829408,,,2
hetero_different-chapter_00003_2830-5142-7021,s3,coarse_to_fine,3,1,50.170642346741545,,,2
hetero_different-chapter_00003_2830-5142-7021,s3,coarse_to_fine,3,2,17.38618962329518,,,2
hetero_different-chapter_00003_2830-5142-7021,s3,coarse_to_fine,3,3,0.495495030145735,,,2
