diarization,dilate_ms,scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
real,0.0,long_00002_4077-237-2300,s1,ungated_deflation,3,1,52.94067921697446,2,2,0,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s1,ungated_deflation,3,2,-0.18868565431700923,2,2,0,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s2,ungated_deflation,3,1,40.59209777517981,1,1,0,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s2,ungated_deflation,3,2,-0.31205930826736294,1,1,0,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s3,ungated_deflation,3,1,46.9425126348612,0,0,0,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s3,ungated_deflation,3,2,-1.2650046610409689,0,0,0,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s1,gated_deflation,3,1,52.94067921697446,2,2,0,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s1,gated_deflation,3,2,-0.18868565431700923,2,2,0,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s2,gated_deflation,3,1,40.59209777517981,1,1,0,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s2,gated_deflation,3,2,-0.31205930826736294,1,1,0,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s3,gated_deflation,3,1,46.9425126348612,0,0,0,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s3,gated_deflation,3,2,-1.2650046610409689,0,0,0,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s1,coarse_to_fine,3,1,52.94067921697446,,,2,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s1,coarse_to_fine,3,2,-0.4814156588798959,,,2,SPEAKER_01,3
real,0.0,long_00002_4077-237-2300,s2,coarse_to_fine,3,1,40.59209777517981,,,2,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s2,coarse_to_fine,3,2,-3.2807902514130665,,,2,SPEAKER_00,3
real,0.0,long_00002_4077-237-2300,s3,coarse_to_fine,3,1,46.9425126348612,,,2,SPEAKER_02,3
real,0.0,long_00002_4077-237-2300,s3,coarse_to_fine,3,2,-1.2513753316757006,,,2,SPEAKER_02,3
real,50.0,long_00002_4077-237-2300,s1,no_recursion,3,1,52.94067921697446,,,0,SPEAKER_01,3
real,50.0,long_00002_4077-237-2300,s1,no_recursion,3,2,-0.34945377223643304,,,0,SPEAKER_01,3
real,50.0,long_00002_4077-237-2300,s2,no_recursion,3,1,40.59209777517981,,,0,SPEAKER_00,3
real,50.0,long_00002_4077-237-2300,s2,no_recursion,3,2,1.3840759174913417,,,0,SPEAKER_00,3
real,50.0,long_00002_4077-237-2300,s3,no_recursion,3,1,46.9425126348612,,,0,SPEAKER_02,3
real,50.0,long_00002_4077-237-2300,s3,no_recursion,3,2,-0.6431540056789511,,,0,SPEAKER_02,3
real,50.0,long_00002_4077-237-2300,s1,ungated_deflation,3,1,52.94067921697446,2,2,0,SPEAKER_01,3
real,50.0,long_00002_4077-237-2300,s1,ungated_deflation,3,2,-0.13096150641820978,2,2,0,SPEAKER_01,3
real,50.0,long_00002_4077-237-2300,s2,ungated_deflation,3,1,40.59209777517981,1,1,0,SPEAKER_00,3
real,50.0,long_00002_4077-237-2300,s2,ungated_deflation,3,2,-0.07908735515756507,1,1,0,SPEAKER_00,3
real,50.0,long_00002_4077-237-2300,s3,ungated_deflation,3,1,46.9425126348612,0,0,0,SPEAKER_02,3
real,50.0,long_00002_4077-237-2300,s3,ungated_deflation,3,2,-0.6431540056789511,0,0,0,SPEAKER_02,3
real,50.0,long_00002_4077-237-2300,s1,gated_deflation,3,1,52.94067921697446,2,2,0,SPEAKER_01,3
real,50.0,long_00002_4077-237-2300,s1,gated_deflation,3,2,-0.13096150641820978,2,2,0,SPEAKER_01,3
real,50.0,long_00002_4077-237-2300,s2,gated_deflation,3,1,40.59209777517981,1,1,0,SPEAKER_00,3
real,50.0,long_00002_4077-237-2300,s2,gated_deflation,3,2,-0.07908735515756507,1,1,0,SPEAKER_00,3
real,50.0,long_00002_4077-237-2300,s3,gated_deflation,3,1,46.9425126348612,0,0,0,SPEAKER_02,3
real,50.0,long_00002_4077-237-2300,s3,gated_deflation,3,2,-0.6431540056789511,0,0,0,SPEAKER_02,3
real,50.0,long_00002_4077-237-2300,s1,coarse_to_fine,3,1,52.94067921697446,,,2,SPEAKER_01,3
real,50.0,long_00002_4077-237-2300,s1,coarse_to_fine,3,2,-0.31340521938936783,,,2,SPEAKER_01,3
real,50.0,long_00002_4077-237-2300,s2,coarse_to_fine,3,1,40.59209777517981,,,2,SPEAKER_00,3
real,50.0,long_00002_4077-237-2300,s2,coarse_to_fine,3,2,-3.11099304831997,,,2,SPEAKER_00,3
real,50.0,long_00002_4077-237-2300,s3,coarse_to_fine,3,1,46.9425126348612,,,2,SPEAKER_02,3
real,50.0,long_00002_4077-237-2300,s3,coarse_to_fine,3,2,-0.6671404053390322,,,2,SPEAKER_02,3
