diarization,dilate_ms,scene,speaker,system,round,accepted,mean_variance,margin,vad_coverage,artifact_score,reason,cluster
oracle,0.0,long_00001_3729-2300-8230,s2,gated_deflation,0,True,0.0,0.40392964797574377,0.98393164717614,0.7065526399266921,accepted,s2
oracle,0.0,long_00001_3729-2300-8230,s3,gated_deflation,0,True,0.0,0.502982758669255,0.9798888594866367,0.6967578921568345,accepted,s3
oracle,0.0,long_00001_3729-2300-8230,s1,coarse_to_fine,0,True,0.0,0.17811335959719532,1.0,0.413943379311489,accepted,s1
oracle,0.0,long_00001_3729-2300-8230,s2,coarse_to_fine,0,True,0.0,0.2630656662968549,0.974640557466702,0.20718571993388082,accepted,s2
oracle,0.0,long_00001_3729-2300-8230,s3,coarse_to_fine,0,False,0.0,-0.22490156278360773,0.9840051747963894,0.3108471080525686,margin,s3
oracle,0.0,long_00001_3729-2300-8230,s1,coarse_to_fine,1,True,0.0,0.27789786845964526,1.0,0.41176243113295397,accepted,s1
oracle,0.0,long_00001_3729-2300-8230,s2,coarse_to_fine,1,True,0.0,0.39576383089014244,0.9745670518361707,0.18636978055119627,accepted,s2
oracle,0.0,long_00001_3729-2300-8230,s3,coarse_to_fine,1,False,0.0,-0.344086291989783,0.9840051747963894,0.3108471080525686,margin,s3
oracle,50.0,long_00001_3729-2300-8230,s1,gated_deflation,0,True,0.0,0.6314935945577561,0.9945546088303641,0.7728989876479974,accepted,s1
oracle,50.0,long_00001_3729-2300-8230,s2,gated_deflation,0,True,0.0,0.40990850594787204,0.9839612267646793,0.706178675853878,accepted,s2
oracle,50.0,long_00001_3729-2300-8230,s3,gated_deflation,0,True,0.0,0.4994820179222723,0.980035765588813,0.696884264401868,accepted,s3
oracle,50.0,long_00001_3729-2300-8230,s1,coarse_to_fine,0,True,0.0,0.17851465406294442,0.9945546088303641,0.4146291650875779,accepted,s1
oracle,50.0,long_00001_3729-2300-8230,s2,coarse_to_fine,0,True,0.0,0.26730735408088,0.9747442174078743,0.2059863566794647,accepted,s2
oracle,50.0,long_00001_3729-2300-8230,s3,coarse_to_fine,0,False,0.0,-0.22530906458239597,0.9840593943302747,0.31249804600959047,margin,s3
oracle,50.0,long_00001_3729-2300-8230,s1,coarse_to_fine,1,True,0.0,0.28002479748114184,0.9945546088303641,0.4127995918170074,accepted,s1
oracle,50.0,long_00001_3729-2300-8230,s2,coarse_to_fine,1,True,0.0,0.398036493354715,0.974634282196359,0.18544085918230926,accepted,s2
oracle,50.0,long_00001_3729-2300-8230,s3,coarse_to_fine,1,False,0.0,-0.3422633905078133,0.9840593943302747,0.31249804600959047,margin,s3
real,0.0,long_00001_3729-2300-8230,s1,gated_deflation,0,True,6.971299810599987e-05,0.5534367030162848,0.9986623953240038,0.7963464252755318,accepted,SPEAKER_02
real,0.0,long_00001_3729-2300-8230,s2,gated_deflation,0,True,5.354640335792748e-05,0.5021349728904962,0.9893059952761445,0.7189317089340304,accepted,SPEAKER_00
real,0.0,long_00001_3729-2300-8230,s3,gated_deflation,0,True,8.950516368376608e-05,0.45201219503249235,0.9853124289934105,0.7013783769995351,accepted,SPEAKER_01
real,0.0,long_00001_3729-2300-8230,s1,coarse_to_fine,0,True,6.971299810599987e-05,0.38085636870424816,1.0,0.37598778916559433,accepted,SPEAKER_02
real,0.0,long_00001_3729-2300-8230,s2,coarse_to_fine,0,True,5.354640335792748e-05,0.3619280108555991,0.9914594481166719,0.19810344996310436,accepted,SPEAKER_00
real,0.0,long_00001_3729-2300-8230,s3,coarse_to_fine,0,False,8.950516368376608e-05,-0.3553590300856855,0.9820375616409611,0.23101336028382866,margin,SPEAKER_01
real,0.0,long_00001_3729-2300-8230,s1,coarse_to_fine,1,True,6.971299810599987e-05,0.618755128980741,1.0,0.3875110813241318,accepted,SPEAKER_02
real,0.0,long_00001_3729-2300-8230,s2,coarse_to_fine,1,True,5.354640335792748e-05,0.5299572637184728,0.991375511488826,0.16995914370625292,accepted,SPEAKER_00
real,0.0,long_00001_3729-2300-8230,s3,coarse_to_fine,1,False,8.950516368376608e-05,-0.5304700103517476,0.9820375616409611,0.23101336028382866,margin,SPEAKER_01
real,50.0,long_00001_3729-2300-8230,s1,gated_deflation,0,True,6.871234518432932e-05,0.5572672894088778,0.9982604866233623,0.7966776120948728,accepted,SPEAKER_02
