diarization,scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
real_forced_m,long_00028_5105-8455-1188,s1,ungated_deflation,3,2,-4.578775755084904,1,1,0,SPEAKER_01,3
real_forced_m,long_00028_5105-8455-1188,s2,ungated_deflation,3,1,39.80629537981997,2,2,0,SPEAKER_02,3
real_forced_m,long_00028_5105-8455-1188,s2,ungated_deflation,3,2,1.1047069191939665,2,2,0,SPEAKER_02,3
real_forced_m,long_00028_5105-8455-1188,s3,ungated_deflation,3,1,32.37969515303517,0,0,0,SPEAKER_00,3
real_forced_m,long_00028_5105-8455-1188,s3,ungated_deflation,3,2,-3.8416124587264755,0,0,0,SPEAKER_00,3
real_forced_m,long_00028_5105-8455-1188,s1,gated_deflation,3,1,39.417045660400554,1,1,0,SPEAKER_01,3
real_forced_m,long_00028_5105-8455-1188,s1,gated_deflation,3,2,-4.578775755084904,1,1,0,SPEAKER_01,3
real_forced_m,long_00028_5105-8455-1188,s2,gated_deflation,3,1,39.80629537981997,2,2,0,SPEAKER_02,3
real_forced_m,long_00028_5105-8455-1188,s2,gated_deflation,3,2,1.1047069191939665,2,2,0,SPEAKER_02,3
real_forced_m,long_00028_5105-8455-1188,s3,gated_deflation,3,1,32.37969515303517,0,0,0,SPEAKER_00,3
real_forced_m,long_00028_5105-8455-1188,s3,gated_deflation,3,2,-3.8416124587264755,0,0,0,SPEAKER_00,3
real_forced_m,long_00028_5105-8455-1188,s1,coarse_to_fine,3,1,39.417045660400554,,,2,SPEAKER_01,3
real_forced_m,long_00028_5105-8455-1188,s1,coarse_to_fine,3,2,-5.79647722446839,,,2,SPEAKER_01,3
real_forced_m,long_00028_5105-8455-1188,s2,coarse_to_fine,3,1,39.80629537981997,,,2,SPEAKER_02,3
real_forced_m,long_00028_5105-8455-1188,s2,coarse_to_fine,3,2,2.780525123336111,,,2,SPEAKER_02,3
real_forced_m,long_00028_5105-8455-1188,s3,coarse_to_fine,3,1,32.37969515303517,,,2,SPEAKER_00,3
real_forced_m,long_00028_5105-8455-1188,s3,coarse_to_fine,3,2,-3.8416124587264755,,,2,SPEAKER_00,3
real_index_order,long_00028_5105-8455-1188,s1,no_recursion,3,1,39.417045660400554,,,0,SPEAKER_01,3
real_index_order,long_00028_5105-8455-1188,s1,no_recursion,3,2,-3.6948946646003966,,,0,SPEAKER_01,3
real_index_order,long_00028_5105-8455-1188,s2,no_recursion,3,1,39.80629537981997,,,0,SPEAKER_02,3
real_index_order,long_00028_5105-8455-1188,s2,no_recursion,3,2,2.780525123336111,,,0,SPEAKER_02,3
real_index_order,long_00028_5105-8455-1188,s3,no_recursion,3,1,32.37969515303517,,,0,SPEAKER_00,3
real_index_order,long_00028_5105-8455-1188,s3,no_recursion,3,2,-3.8416124587264755,,,0,SPEAKER_00,3
real_index_order,long_00028_5105-8455-1188,s1,ungated_deflation,3,1,39.417045660400554,0,0,0,SPEAKER_01,3
real_index_order,long_00028_5105-8455-1188,s1,ungated_deflation,3,2,-3.6948946646003966,0,0,0,SPEAKER_01,3
real_index_order,long_00028_5105-8455-1188,s2,ungated_deflation,3,1,39.80629537981997,1,1,0,SPEAKER_02,3
real_index_order,long_00028_5105-8455-1188,s2,ungated_deflation,3,2,-1.7649840123384133,1,1,0,SPEAKER_02,3
real_index_order,long_00028_5105-8455-1188,s3,ungated_deflation,3,1,32.37969515303517,2,2,0,SPEAKER_00,3
real_index_order,long_00028_5105-8455-1188,s3,ungated_deflation,3,2,-2.5585667025923797,2,2,0,SPEAKER_00,3
real_index_order,long_00028_5105-8455-1188,s1,gated_deflation,3,1,39.417045660400554,0,0,0,SPEAKER_01,3
real_index_order,long_00028_5105-8455-1188,s1,gated_deflation,3,2,-3.6948946646003966,0,0,0,SPEAKER_01,3
real_index_order,long_00028_5105-8455-1188,s2,gated_deflation,3,1,39.80629537981997,1,1,0,SPEAKER_02,3
real_index_order,long_00028_5105-8455-1188,s2,gated_deflation,3,2,-1.7649840123384133,1,1,0,SPEAKER_02,3
real_index_order,long_00028_5105-8455-1188,s3,gated_deflation,3,1,32.37969515303517,2,2,0,SPEAKER_00,3
real_index_order,long_00028_5105-8455-1188,s3,gated_deflation,3,2,-2.5585667025923797,2,2,0,SPEAKER_00,3
real_index_order,long_00028_5105-8455-1188,s1,coarse_to_fine,3,1,39.417045660400554,,,2,SPEAKER_01,3
real_index_order,long_00028_5105-8455-1188,s1,coarse_to_fine,3,2,-5.79647722446839,,,2,SPEAKER_01,3
real_index_order,long_00028_5105-8455-1188,s2,coarse_to_fine,3,1,39.80629537981997,,,2,SPEAKER_02,3
real_index_order,long_00028_5105-8455-1188,s2,coarse_to_fine,3,2,2.780525123336111,,,2,SPEAKER_02,3
real_index_order,long_00028_5105-8455-1188,s3,coarse_to_fine,3,1,32.37969515303517,,,2,SPEAKER_00,3
real_index_order,long_00028_5105-8455-1188,s3,coarse_to_fine,3,2,-3.8416124587264755,,,2,SPEAKER_00,3
oracle,long_00029_61-2830-7729,s1,no_recursion,3,1,52.2325436047828,,,0,s1,3
oracle,long_00029_61-2830-7729,s1,no_recursion,3,2,0.5344967433917601,,,0,s1,3
oracle,long_00029_61-2830-7729,s2,no_recursion,3,1,56.71170223403938,,,0,s2,3
oracle,long_00029_61-2830-7729,s2,no_recursion,3,2,-2.528279350343495,,,0,s2,3
oracle,long_00029_61-2830-7729,s3,no_recursion,3,1,77.7299456933696,,,0,s3,3
oracle,long_00029_61-2830-7729,s3,no_recursion,3,2,0.1793685049180679,,,0,s3,3
oracle,long_00029_61-2830-7729,s1,ungated_deflation,3,1,52.2325436047828,0,0,0,s1,3
oracle,long_00029_61-2830-7729,s1,ungated_deflation,3,2,0.5344967433917601,0,0,0,s1,3
oracle,long_00029_61-2830-7729,s2,ungated_deflation,3,1,54.04008738232534,1,1,0,s2,3
oracle,long_00029_61-2830-7729,s2,ungated_deflation,3,2,-4.762109026629773,1,1,0,s2,3
oracle,long_00029_61-2830-7729,s3,ungated_deflation,3,1,68.36200986202594,2,2,0,s3,3
oracle,long_00029_61-2830-7729,s3,ungated_deflation,3,2,1.189948518967345,2,2,0,s3,3
oracle,long_00029_61-2830-7729,s1,gated_deflation,3,1,52.2325436047828,0,0,0,s1,3
oracle,long_00029_61-2830-7729,s1,gated_deflation,3,2,0.5344967433917601,0,0,0,s1,3
oracle,long_00029_61-2830-7729,s2,gated_deflation,3,1,54.04008738232534,1,1,0,s2,3
oracle,long_00029_61-2830-7729,s2,gated_deflation,3,2,-4.762109026629773,1,1,0,s2,3
oracle,long_00029_61-2830-7729,s3,gated_deflation,3,1,85.70059488277934,2,1,0,s3,3
oracle,long_00029_61-2830-7729,s3,gated_deflation,3,2,1.4922895725054386,2,1,0,s3,3
oracle,long_00029_61-2830-7729,s1,coarse_to_fine,3,1,51.97234344637622,,,2,s1,3
oracle,long_00029_61-2830-7729,s1,coarse_to_fine,3,2,0.4209196003197617,,,2,s1,3
oracle,long_00029_61-2830-7729,s2,coarse_to_fine,3,1,56.71170223403938,,,2,s2,3
oracle,long_00029_61-2830-7729,s2,coarse_to_fine,3,2,-2.528279350343495,,,2,s2,3
oracle,long_00029_61-2830-7729,s3,coarse_to_fine,3,1,76.2130536375835,,,2,s3,3
oracle,long_00029_61-2830-7729,s3,coarse_to_fine,3,2,-0.3914751574486946,,,2,s3,3
real,long_00029_61-2830-7729,s1,no_recursion,3,1,23.422072963921533,,,0,SPEAKER_02,3
real,long_00029_61-2830-7729,s1,no_recursion,3,2,-4.002537130399151,,,0,SPEAKER_02,3
real,long_00029_61-2830-7729,s2,no_recursion,3,1,20.6808080488091,,,0,SPEAKER_00,3
real,long_00029_61-2830-7729,s2,no_recursion,3,2,-3.862081622402398,,,0,SPEAKER_00,3
real,long_00029_61-2830-7729,s3,no_recursion,3,1,55.73008461742945,,,0,SPEAKER_01,3
real,long_00029_61-2830-7729,s3,no_recursion,3,2,-3.252577628463725,,,0,SPEAKER_01,3
real,long_00029_61-2830-7729,s1,ungated_deflation,3,1,23.422072963921533,2,2,0,SPEAKER_02,3
real,long_00029_61-2830-7729,s1,ungated_deflation,3,2,-2.10693637617105,2,2,0,SPEAKER_02,3
real,long_00029_61-2830-7729,s2,ungated_deflation,3,1,20.6808080488091,1,1,0,SPEAKER_00,3
real,long_00029_61-2830-7729,s2,ungated_deflation,3,2,-3.020998160845505,1,1,0,SPEAKER_00,3
real,long_00029_61-2830-7729,s3,ungated_deflation,3,1,55.73008461742945,0,0,0,SPEAKER_01,3
real,long_00029_61-2830-7729,s3,ungated_deflation,3,2,-3.252577628463725,0,0,0,SPEAKER_01,3
real,long_00029_61-2830-7729,s1,gated_deflation,3,1,23.422072963921533,2,1,0,SPEAKER_02,3
real,long_00029_61-2830-7729,s1,gated_deflation,3,2,-3.5967070124613034,2,1,0,SPEAKER_02,3
real,long_00029_61-2830-7729,s2,gated_deflation,3,1,20.6808080488091,1,1,0,SPEAKER_00,3
real,long_00029_61-2830-7729,s2,gated_deflation,3,2,-3.020998160845505,1,1,0,SPEAKER_00,3
real,long_00029_61-2830-7729,s3,gated_deflation,3,1,55.73008461742945,0,0,0,SPEAKER_01,3
real,long_00029_61-2830-7729,s3,gated_deflation,3,2,-3.252577628463725,0,0,0,SPEAKER_01,3
real,long_00029_61-2830-7729,s1,coarse_to_fine,3,1,23.422072963921533,,,2,SPEAKER_02,3
real,long_00029_61-2830-7729,s1,coarse_to_fine,3,2,-3.769544100559245,,,2,SPEAKER_02,3
real,long_00029_61-2830-7729,s2,coarse_to_fine,3,1,20.6808080488091,,,2,SPEAKER_00,3
real,long_00029_61-2830-7729,s2,coarse_to_fine,3,2,-4.141575022885335,,,2,SPEAKER_00,3
real,long_00029_61-2830-7729,s3,coarse_to_fine,3,1,55.73008461742945,,,2,SPEAKER_01,3
real,long_00029_61-2830-7729,s3,coarse_to_fine,3,2,-3.252577628463725,,,2,SPEAKER_01,3
real_forced_m,long_00029_61-2830-7729,s1,no_recursion,3,1,23.422072963921533,,,0,SPEAKER_02,3
real_forced_m,long_00029_61-2830-7729,s1,no_recursion,3,2,-4.002537130399151,,,0,SPEAKER_02,3
real_forced_m,long_00029_61-2830-7729,s2,no_recursion,3,1,20.6808080488091,,,0,SPEAKER_00,3
real_forced_m,long_00029_61-2830-7729,s2,no_recursion,3,2,-3.862081622402398,,,0,SPEAKER_00,3
real_forced_m,long_00029_61-2830-7729,s3,no_recursion,3,1,55.73008461742945,,,0,SPEAKER_01,3
real_forced_m,long_00029_61-2830-7729,s3,no_recursion,3,2,-3.252577628463725,,,0,SPEAKER_01,3
real_forced_m,long_00029_61-2830-7729,s1,ungated_deflation,3,1,23.422072963921533,2,2,0,SPEAKER_02,3
real_forced_m,long_00029_61-2830-7729,s1,ungated_deflation,3,2,-2.10693637617105,2,2,0,SPEAKER_02,3
real_forced_m,long_00029_61-2830-7729,s2,ungated_deflation,3,1,20.6808080488091,1,1,0,SPEAKER_00,3
real_forced_m,long_00029_61-2830-7729,s2,ungated_deflation,3,2,-3.020998160845505,1,1,0,SPEAKER_00,3
real_forced_m,long_00029_61-2830-7729,s3,ungated_deflation,3,1,55.73008461742945,0,0,0,SPEAKER_01,3
real_forced_m,long_00029_61-2830-7729,s3,ungated_deflation,3,2,-3.252577628463725,0,0,0,SPEAKER_01,3
real_forced_m,long_00029_61-2830-7729,s1,gated_deflation,3,1,23.422072963921533,2,1,0,SPEAKER_02,3
real_forced_m,long_00029_61-2830-7729,s1,gated_deflation,3,2,-3.5967070124613034,2,1,0,SPEAKER_02,3
real_forced_m,long_00029_61-2830-7729,s2,gated_deflation,3,1,20.6808080488091,1,1,0,SPEAKER_00,3
real_forced_m,long_00029_61-2830-7729,s2,gated_deflation,3,2,-3.020998160845505,1,1,0,SPEAKER_00,3
real_forced_m,long_00029_61-2830-7729,s3,gated_deflation,3,1,55.73008461742945,0,0,0,SPEAKER_01,3
real_forced_m,long_00029_61-2830-7729,s3,gated_deflation,3,2,-3.252577628463725,0,0,0,SPEAKER_01,3
real_forced_m,long_00029_61-2830-7729,s1,coarse_to_fine,3,1,23.422072963921533,,,2,SPEAKER_02,3
real_forced_m,long_00029_61-2830-7729,s1,coarse_to_fine,3,2,-3.769544100559245,,,2,SPEAKER_02,3
real_forced_m,long_00029_61-2830-7729,s2,coarse_to_fine,3,1,20.6808080488091,,,2,SPEAKER_00,3
real_forced_m,long_00029_61-2830-7729,s2,coarse_to_fine,3,2,-4.141575022885335,,,2,SPEAKER_00,3
real_forced_m,long_00029_61-2830-7729,s3,coarse_to_fine,3,1,55.73008461742945,,,2,SPEAKER_01,3
real_forced_m,long_00029_61-2830-7729,s3,coarse_to_fine,3,2,-3.252577628463725,,,2,SPEAKER_01,3
real_index_order,long_00029_61-2830-7729,s1,no_recursion,3,1,23.422072963921533,,,0,SPEAKER_02,3
real_index_order,long_00029_61-2830-7729,s1,no_recursion,3,2,-4.002537130399151,,,0,SPEAKER_02,3
real_index_order,long_00029_61-2830-7729,s2,no_recursion,3,1,20.6808080488091,,,0,SPEAKER_00,3
real_index_order,long_00029_61-2830-7729,s2,no_recursion,3,2,-3.862081622402398,,,0,SPEAKER_00,3
real_index_order,long_00029_61-2830-7729,s3,no_recursion,3,1,55.73008461742945,,,0,SPEAKER_01,3
real_index_order,long_00029_61-2830-7729,s3,no_recursion,3,2,-3.252577628463725,,,0,SPEAKER_01,3
real_index_order,long_00029_61-2830-7729,s1,ungated_deflation,3,1,23.422072963921533,0,0,0,SPEAKER_02,3
real_index_order,long_00029_61-2830-7729,s1,ungated_deflation,3,2,-4.002537130399151,0,0,0,SPEAKER_02,3
real_index_order,long_00029_61-2830-7729,s2,ungated_deflation,3,1,20.6808080488091,1,1,0,SPEAKER_00,3
real_index_order,long_00029_61-2830-7729,s2,ungated_deflation,3,2,-4.656604917139463,1,1,0,SPEAKER_00,3
real_index_order,long_00029_61-2830-7729,s3,ungated_deflation,3,1,55.73008461742945,2,2,0,SPEAKER_01,3
real_index_order,long_00029_61-2830-7729,s3,ungated_deflation,3,2,-1.6619847245183614,2,2,0,SPEAKER_01,3
real_index_order,long_00029_61-2830-7729,s1,gated_deflation,3,1,23.422072963921533,0,0,0,SPEAKER_02,3
real_index_order,long_00029_61-2830-7729,s1,gated_deflation,3,2,-4.002537130399151,0,0,0,SPEAKER_02,3
real_index_order,long_00029_61-2830-7729,s2,gated_deflation,3,1,20.6808080488091,1,1,0,SPEAKER_00,3
real_index_order,long_00029_61-2830-7729,s2,gated_deflation,3,2,-4.656604917139463,1,1,0,SPEAKER_00,3
real_index_order,long_00029_61-2830-7729,s3,gated_deflation,3,1,55.73008461742945,2,1,0,SPEAKER_01,3
real_index_order,long_00029_61-2830-7729,s3,gated_deflation,3,2,-2.151380373981893,2,1,0,SPEAKER_01,3
real_index_order,long_00029_61-2830-7729,s1,coarse_to_fine,3,1,23.422072963921533,,,2,SPEAKER_02,3
real_index_order,long_00029_61-2830-7729,s1,coarse_to_fine,3,2,-3.769544100559245,,,2,SPEAKER_02,3
real_index_order,long_00029_61-2830-7729,s2,coarse_to_fine,3,1,20.6808080488091,,,2,SPEAKER_00,3
real_index_order,long_00029_61-2830-7729,s2,coarse_to_fine,3,2,-4.141575022885335,,,2,SPEAKER_00,3
real_index_order,long_00029_61-2830-7729,s3,coarse_to_fine,3,1,55.73008461742945,,,2,SPEAKER_01,3
real_index_order,long_00029_61-2830-7729,s3,coarse_to_fine,3,2,-3.252577628463725,,,2,SPEAKER_01,3
oracle,long_00030_1580-260-1995,s1,no_recursion,3,1,85.51732674109651,,,0,s1,3
oracle,long_00030_1580-260-1995,s1,no_recursion,3,2,3.341224606494346,,,0,s1,3
oracle,long_00030_1580-260-1995,s2,no_recursion,3,1,46.62819607125641,,,0,s2,3
oracle,long_00030_1580-260-1995,s2,no_recursion,3,2,4.3262191657416595,,,0,s2,3
oracle,long_00030_1580-260-1995,s3,no_recursion,3,1,45.19892526841632,,,0,s3,3
oracle,long_00030_1580-260-1995,s3,no_recursion,3,2,1.544532317861746,,,0,s3,3
oracle,long_00030_1580-260-1995,s1,ungated_deflation,3,1,85.51732674109651,0,0,0,s1,3
oracle,long_00030_1580-260-1995,s1,ungated_deflation,3,2,3.341224606494346,0,0,0,s1,3
oracle,long_00030_1580-260-1995,s2,ungated_deflation,3,1,44.09737201543333,1,1,0,s2,3
oracle,long_00030_1580-260-1995,s2,ungated_deflation,3,2,-1.2502833846352845,1,1,0,s2,3
oracle,long_00030_1580-260-1995,s3,ungated_deflation,3,1,41.7773507357396,2,2,0,s3,3
oracle,long_00030_1580-260-1995,s3,ungated_deflation,3,2,-1.5192593848956424,2,2,0,s3,3
oracle,long_00030_1580-260-1995,s1,gated_deflation,3,1,85.51732674109651,0,0,0,s1,3
oracle,long_00030_1580-260-1995,s1,gated_deflation,3,2,3.341224606494346,0,0,0,s1,3
oracle,long_00030_1580-260-1995,s2,gated_deflation,3,1,44.09737201543333,1,1,0,s2,3
oracle,long_00030_1580-260-1995,s2,gated_deflation,3,2,-1.2502833846352845,1,1,0,s2,3
oracle,long_00030_1580-260-1995,s3,gated_deflation,3,1,41.7773507357396,2,2,0,s3,3
oracle,long_00030_1580-260-1995,s3,gated_deflation,3,2,-1.5192593848956424,2,2,0,s3,3
oracle,long_00030_1580-260-1995,s1,coarse_to_fine,3,1,85.43986382791007,,,2,s1,3
oracle,long_00030_1580-260-1995,s1,coarse_to_fine,3,2,2.800313568387506,,,2,s1,3
oracle,long_00030_1580-260-1995,s2,coarse_to_fine,3,1,45.15006417189227,,,2,s2,3
oracle,long_00030_1580-260-1995,s2,coarse_to_fine,3,2,3.478584215758959,,,2,s2,3
oracle,long_00030_1580-260-1995,s3,coarse_to_fine,3,1,45.19892526841632,,,2,s3,3
oracle,long_00030_1580-260-1995,s3,coarse_to_fine,3,2,1.544532317861746,,,2,s3,3
real,long_00030_1580-260-1995,s1,no_recursion,3,1,36.591955343971605,,,0,SPEAKER_00,3
real,long_00030_1580-260-1995,s1,no_recursion,3,2,-1.2766908874601726,,,0,SPEAKER_00,3
real,long_00030_1580-260-1995,s2,no_recursion,3,1,45.35437642793204,,,0,SPEAKER_01,3
real,long_00030_1580-260-1995,s2,no_recursion,3,2,-2.7352016077530843,,,0,SPEAKER_01,3
real,long_00030_1580-260-1995,s3,no_recursion,3,1,39.79379516052033,,,0,SPEAKER_02,3
real,long_00030_1580-260-1995,s3,no_recursion,3,2,-5.464605854680007,,,0,SPEAKER_02,3
real,long_00030_1580-260-1995,s1,ungated_deflation,3,1,36.591955343971605,1,1,0,SPEAKER_00,3
real,long_00030_1580-260-1995,s1,ungated_deflation,3,2,0.3638671178303785,1,1,0,SPEAKER_00,3
real,long_00030_1580-260-1995,s2,ungated_deflation,3,1,45.35437642793204,0,0,0,SPEAKER_01,3
real,long_00030_1580-260-1995,s2,ungated_deflation,3,2,-2.7352016077530843,0,0,0,SPEAKER_01,3
real,long_00030_1580-260-1995,s3,ungated_deflation,3,1,39.79379516052033,2,2,0,SPEAKER_02,3
real,long_00030_1580-260-1995,s3,ungated_deflation,3,2,-3.9854574580059032,2,2,0,SPEAKER_02,3
real,long_00030_1580-260-1995,s1,gated_deflation,3,1,36.591955343971605,1,1,0,SPEAKER_00,3
real,long_00030_1580-260-1995,s1,gated_deflation,3,2,0.3638671178303785,1,1,0,SPEAKER_00,3
real,long_00030_1580-260-1995,s2,gated_deflation,3,1,45.35437642793204,0,0,0,SPEAKER_01,3
real,long_00030_1580-260-1995,s2,gated_deflation,3,2,-2.7352016077530843,0,0,0,SPEAKER_01,3
real,long_00030_1580-260-1995,s3,gated_deflation,3,1,39.79379516052033,2,2,0,SPEAKER_02,3
real,long_00030_1580-260-1995,s3,gated_deflation,3,2,-3.9854574580059032,2,2,0,SPEAKER_02,3
real,long_00030_1580-260-1995,s1,coarse_to_fine,3,1,36.591955343971605,,,2,SPEAKER_00,3
real,long_00030_1580-260-1995,s1,coarse_to_fine,3,2,-1.1903060245784072,,,2,SPEAKER_00,3
real,long_00030_1580-260-1995,s2,coarse_to_fine,3,1,45.35437642793204,,,2,SPEAKER_01,3
real,long_00030_1580-260-1995,s2,coarse_to_fine,3,2,-2.7352016077530843,,,2,SPEAKER_01,3
real,long_00030_1580-260-1995,s3,coarse_to_fine,3,1,39.79379516052033,,,2,SPEAKER_02,3
real,long_00030_1580-260-1995,s3,coarse_to_fine,3,2,-1.5844071012435434,,,2,SPEAKER_02,3
real_forced_m,long_00030_1580-260-1995,s1,no_recursion,3,1,36.591955343971605,,,0,SPEAKER_00,3
real_forced_m,long_00030_1580-260-1995,s1,no_recursion,3,2,-1.2766908874601726,,,0,SPEAKER_00,3
real_forced_m,long_00030_1580-260-1995,s2,no_recursion,3,1,45.35437642793204,,,0,SPEAKER_01,3
real_forced_m,long_00030_1580-260-1995,s2,no_recursion,3,2,-2.7352016077530843,,,0,SPEAKER_01,3
real_forced_m,long_00030_1580-260-1995,s3,no_recursion,3,1,39.79379516052033,,,0,SPEAKER_02,3
real_forced_m,long_00030_1580-260-1995,s3,no_recursion,3,2,-5.464605854680007,,,0,SPEAKER_02,3
real_forced_m,long_00030_1580-260-1995,s1,ungated_deflation,3,1,36.591955343971605,1,1,0,SPEAKER_00,3
real_forced_m,long_00030_1580-260-1995,s1,ungated_deflation,3,2,0.3638671178303785,1,1,0,SPEAKER_00,3
real_forced_m,long_00030_1580-260-1995,s2,ungated_deflation,3,1,45.35437642793204,0,0,0,SPEAKER_01,3
real_forced_m,long_00030_1580-260-1995,s2,ungated_deflation,3,2,-2.7352016077530843,0,0,0,SPEAKER_01,3
real_forced_m,long_00030_1580-260-1995,s3,ungated_deflation,3,1,39.79379516052033,2,2,0,SPEAKER_02,3
real_forced_m,long_00030_1580-260-1995,s3,ungated_deflation,3,2,-3.9854574580059032,2,2,0,SPEAKER_02,3
real_forced_m,long_00030_1580-260-1995,s1,gated_deflation,3,1,36.591955343971605,1,1,0,SPEAKER_00,3
real_forced_m,long_00030_1580-260-1995,s1,gated_deflation,3,2,0.3638671178303785,1,1,0,SPEAKER_00,3
real_forced_m,long_00030_1580-260-1995,s2,gated_deflation,3,1,45.35437642793204,0,0,0,SPEAKER_01,3
real_forced_m,long_00030_1580-260-1995,s2,gated_deflation,3,2,-2.7352016077530843,0,0,0,SPEAKER_01,3
real_forced_m,long_00030_1580-260-1995,s3,gated_deflation,3,1,39.79379516052033,2,2,0,SPEAKER_02,3
real_forced_m,long_00030_1580-260-1995,s3,gated_deflation,3,2,-3.9854574580059032,2,2,0,SPEAKER_02,3
real_forced_m,long_00030_1580-260-1995,s1,coarse_to_fine,3,1,36.591955343971605,,,2,SPEAKER_00,3
real_forced_m,long_00030_1580-260-1995,s1,coarse_to_fine,3,2,-1.1903060245784072,,,2,SPEAKER_00,3
real_forced_m,long_00030_1580-260-1995,s2,coarse_to_fine,3,1,45.35437642793204,,,2,SPEAKER_01,3
real_forced_m,long_00030_1580-260-1995,s2,coarse_to_fine,3,2,-2.7352016077530843,,,2,SPEAKER_01,3
real_forced_m,long_00030_1580-260-1995,s3,coarse_to_fine,3,1,39.79379516052033,,,2,SPEAKER_02,3
real_forced_m,long_00030_1580-260-1995,s3,coarse_to_fine,3,2,-1.5844071012435434,,,2,SPEAKER_02,3
real_index_order,long_00030_1580-260-1995,s1,no_recursion,3,1,36.591955343971605,,,0,SPEAKER_00,3
real_index_order,long_00030_1580-260-1995,s1,no_recursion,3,2,-1.2766908874601726,,,0,SPEAKER_00,3
real_index_order,long_00030_1580-260-1995,s2,no_recursion,3,1,45.35437642793204,,,0,SPEAKER_01,3
real_index_order,long_00030_1580-260-1995,s2,no_recursion,3,2,-2.7352016077530843,,,0,SPEAKER_01,3
real_index_order,long_00030_1580-260-1995,s3,no_recursion,3,1,39.79379516052033,,,0,SPEAKER_02,3
real_index_order,long_00030_1580-260-1995,s3,no_recursion,3,2,-5.464605854680007,,,0,SPEAKER_02,3
real_index_order,long_00030_1580-260-1995,s1,ungated_deflation,3,1,36.591955343971605,0,0,0,SPEAKER_00,3
real_index_order,long_00030_1580-260-1995,s1,ungated_deflation,3,2,-1.2766908874601726,0,0,0,SPEAKER_00,3
real_index_order,long_00030_1580-260-1995,s2,ungated_deflation,3,1,45.35437642793204,1,1,0,SPEAKER_01,3
real_index_order,long_00030_1580-260-1995,s2,ungated_deflation,3,2,-4.590731920223373,1,1,0,SPEAKER_01,3
real_index_order,long_00030_1580-260-1995,s3,ungated_deflation,3,1,39.79379516052033,2,2,0,SPEAKER_02,3
real_index_order,long_00030_1580-260-1995,s3,ungated_deflation,3,2,-3.7749857864985996,2,2,0,SPEAKER_02,3
real_index_order,long_00030_1580-260-1995,s1,gated_deflation,3,1,36.591955343971605,0,0,0,SPEAKER_00,3
real_index_order,long_00030_1580-260-1995,s1,gated_deflation,3,2,-1.2766908874601726,0,0,0,SPEAKER_00,3
real_index_order,long_00030_1580-260-1995,s2,gated_deflation,3,1,45.35437642793204,1,1,0,SPEAKER_01,3
real_index_order,long_00030_1580-260-1995,s2,gated_deflation,3,2,-4.590731920223373,1,1,0,SPEAKER_01,3
real_index_order,long_00030_1580-260-1995,s3,gated_deflation,3,1,39.79379516052033,2,2,0,SPEAKER_02,3
real_index_order,long_00030_1580-260-1995,s3,gated_deflation,3,2,-3.7749857864985996,2,2,0,SPEAKER_02,3
real_index_order,long_00030_1580-260-1995,s1,coarse_to_fine,3,1,36.591955343971605,,,2,SPEAKER_00,3
real_index_order,long_00030_1580-260-1995,s1,coarse_to_fine,3,2,-1.1903060245784072,,,2,SPEAKER_00,3
real_index_order,long_00030_1580-260-1995,s2,coarse_to_fine,3,1,45.35437642793204,,,2,SPEAKER_01,3
real_index_order,long_00030_1580-260-1995,s2,coarse_to_fine,3,2,-2.7352016077530843,,,2,SPEAKER_01,3
real_index_order,long_00030_1580-260-1995,s3,coarse_to_fine,3,1,39.79379516052033,,,2,SPEAKER_02,3
real_index_order,long_00030_1580-260-1995,s3,coarse_to_fine,3,2,-1.5844071012435434,,,2,SPEAKER_02,3
oracle,long_00031_2300-5639-260,s1,no_recursion,3,1,78.98746616104182,,,0,s1,3
oracle,long_00031_2300-5639-260,s1,no_recursion,3,2,5.553435326641906,,,0,s1,3
oracle,long_00031_2300-5639-260,s2,no_recursion,3,1,60.14333308164276,,,0,s2,3
oracle,long_00031_2300-5639-260,s2,no_recursion,3,2,-7.0094960641932165,,,0,s2,3
oracle,long_00031_2300-5639-260,s3,no_recursion,3,1,74.15684778301596,,,0,s3,3
oracle,long_00031_2300-5639-260,s3,no_recursion,3,2,4.756192271626679,,,0,s3,3
oracle,long_00031_2300-5639-260,s1,ungated_deflation,3,1,78.98746616104182,0,0,0,s1,3
oracle,long_00031_2300-5639-260,s1,ungated_deflation,3,2,5.553435326641906,0,0,0,s1,3
oracle,long_00031_2300-5639-260,s2,ungated_deflation,3,1,56.82659079518936,1,1,0,s2,3
oracle,long_00031_2300-5639-260,s2,ungated_deflation,3,2,-11.97621991936616,1,1,0,s2,3
oracle,long_00031_2300-5639-260,s3,ungated_deflation,3,1,72.98799279336305,2,2,0,s3,3
oracle,long_00031_2300-5639-260,s3,ungated_deflation,3,2,4.935661151829727,2,2,0,s3,3
oracle,long_00031_2300-5639-260,s1,gated_deflation,3,1,78.98746616104182,0,0,0,s1,3
oracle,long_00031_2300-5639-260,s1,gated_deflation,3,2,5.553435326641906,0,0,0,s1,3
oracle,long_00031_2300-5639-260,s2,gated_deflation,3,1,56.82659079518936,1,1,0,s2,3
oracle,long_00031_2300-5639-260,s2,gated_deflation,3,2,-11.97621991936616,1,1,0,s2,3
oracle,long_00031_2300-5639-260,s3,gated_deflation,3,1,72.98799279336305,2,2,0,s3,3
