scene,speaker,solo_interior,solo_seams,overlap_proposed,overlap_blind,eval_margin
5683-32879-0012_5105-28241-0017_5142-33396-0033,s2,inf,57.73285301076466,3.0234164008775117,5.859950331175275,0.22106021735593562
5683-32879-0012_5105-28241-0017_5142-33396-0033,s3,inf,48.97569980744456,-1.2836948450253263,-1.0749367416822369,-0.041054802851741234
237-126133-0018_4970-29095-0007_3570-5695-0006,s1,inf,69.5244495136192,-3.041265247075265,-2.2278731134218828,0.07871578845813154
237-126133-0018_4970-29095-0007_3570-5695-0006,s2,inf,38.471936540486766,2.9005731138175546,-4.843626897808572,0.12012847551755934
237-126133-0018_4970-29095-0007_3570-5695-0006,s3,inf,24.860559336336216,5.136480358796103,11.816501006559175,-0.04888746350308504
4446-2275-0033_8230-279154-0033_4992-41797-0007,s1,inf,53.90061549596716,7.866800126759297,-1.4154756727494158,0.09918949437860458
4446-2275-0033_8230-279154-0033_4992-41797-0007,s2,inf,59.661480051303215,7.720432540645808,10.699588298626598,0.21377856936632844
4446-2275-0033_8230-279154-0033_4992-41797-0007,s3,inf,29.45985637685478,-14.503126425131354,16.07916781702626,-0.06325935839174046
1320-122617-0016_4992-41806-0008_2830-3980-0025,s1,inf,46.69710394869724,9.783508509606042,11.065444715714028,0.17196466429921864
1320-122617-0016_4992-41806-0008_2830-3980-0025,s2,inf,32.50274268850375,-8.59549666054776,8.88980836430967,0.01878846563002512
1320-122617-0016_4992-41806-0008_2830-3980-0025,s3,inf,31.799159016167987,0.7020953947180196,-1.7505982905895603,0.13447675871978382
61-70970-0015_8463-294825-0004_2961-961-0004,s1,inf,49.88800695061449,9.622574685327162,9.96622835115234,0.293022213052587
61-70970-0015_8463-294825-0004_2961-961-0004,s2,inf,36.643446437309,6.242016238429176,-1.106019852781427,0.1781976198686167
61-70970-0015_8463-294825-0004_2961-961-0004,s3,inf,inf,nan,nan,0.283876129755565
4970-29095-0028_6829-68769-0014_4077-13751-0004,s1,inf,52.09153554759396,-3.8158452249060937,1.94844942709524,0.36464925849992114
4970-29095-0028_6829-68769-0014_4077-13751-0004,s2,inf,66.13321190165786,4.250991741329392,-11.201439071632711,-0.21841445966460116
4970-29095-0028_6829-68769-0014_4077-13751-0004,s3,inf,inf,nan,nan,0.4489891664715354
5639-40744-0024_121-127105-0036_8230-279154-0042,s1,inf,55.86366296329544,2.237540875779321,-8.55139347436785,0.19957490572639458
5639-40744-0024_121-127105-0036_8230-279154-0042,s2,inf,31.733583965968965,5.399786510132038,3.098593651742026,0.07907640400121052
5639-40744-0024_121-127105-0036_8230-279154-0042,s3,inf,inf,nan,nan,0.2649803800754954
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,inf,41.85222380427326,1.6289692601178514,0.25437287234935196,0.031308138152406184
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,inf,34.84222833082362,-3.7998733749027593,-0.30556095859224597,0.05846862998164737
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,inf,34.4222807006566,15.90404896008615,18.66235458857294,0.536288093989115
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,inf,43.294522799328035,7.915266215493739,9.137426561335513,0.03972611713270724
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,inf,31.709814374793282,-0.3859991201121833,-0.14200656033776216,0.01876325974043558
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,inf,73.623184021431,2.6125568455968624,-1.7292095565373298,0.3169436283814355
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,inf,49.67710079037984,-8.951427892294193,-18.662169254856504,0.09434374941998602
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,inf,37.312146578147974,9.629972768636897,10.600251338780426,0.06606165268920783
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,inf,27.207294583850242,9.400451816304894,11.034895943868875,0.3498775687061372
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,inf,62.041128527278744,6.714449428926546,9.402874863692917,0.17195862578525678
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,inf,33.961667596353195,8.459618808839831,8.61857958170725,-0.048328264736618776
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,inf,37.93271091603934,2.3625218936628007,-3.6843467677018475,0.28457140311463736
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,inf,26.22086782273163,4.122453453262195,1.4970609672439719,0.15072233593652162
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,inf,38.26927374130029,-2.520765031403433,-4.483018624406955,0.05563511839525148
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,inf,40.27723764482958,6.2391760171683845,11.62875347160536,0.20910342704086715
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,inf,39.20039743369244,0.7269461527847325,5.209024967351398,0.3413863305309317
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,inf,31.348826787224986,4.807441817504165,6.438140313461048,0.2280475024637575
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,inf,57.855995534107734,-3.881785662226478,-25.587074650171363,-0.16806775485377767
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,inf,32.28275915237517,8.645610459027598,10.19631579939676,0.43886168799142045
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,inf,40.81816802127349,3.66632906044434,-6.612539284359159,0.39576558351521507
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,inf,26.414696031840556,14.226363609724071,1.0756780949164997,0.19165133353227737
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,inf,62.49909318412658,0.6724322407213359,-0.1264126736670373,0.23223587830000147
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,inf,20.76599328957617,7.1698238403554555,8.106751850837465,-0.025850565680601956
5105-28241-0004_2830-3980-0066_237-134500-0002,s3,inf,inf,nan,nan,0.33737186424922694
260-123288-0001_1089-134686-0026_4992-41806-0013,s1,inf,32.99954447982802,4.638153424966378,-19.978370397023852,0.10849660839430486
260-123288-0001_1089-134686-0026_4992-41806-0013,s2,inf,40.53292480696632,11.667786203472428,11.118979298515725,0.15508983222718808
260-123288-0001_1089-134686-0026_4992-41806-0013,s3,inf,78.08111214317569,-10.3931473416051,-7.611878337289454,0.2885936717559162
1580-141084-0010_3575-170457-0032_1221-135767-0017,s1,inf,54.30445845821646,0.4889137335432445,4.565513709927872,-0.08799762546380419
1580-141084-0010_3575-170457-0032_1221-135767-0017,s2,inf,20.229064412644178,8.947951643448416,13.011477720170914,-0.25011721485729554
1580-141084-0010_3575-170457-0032_1221-135767-0017,s3,inf,inf,nan,nan,0.2322602555198684
1580-141083-0008_61-70970-0003_4507-16021-0008,s1,inf,56.45909134877705,13.140468983532422,14.72935372719401,0.06201532160318013
1580-141083-0008_61-70970-0003_4507-16021-0008,s2,inf,34.10948970144822,7.298462465542164,8.8114629508192,0.2784078483701352
1580-141083-0008_61-70970-0003_4507-16021-0008,s3,inf,49.33446775713531,22.906760164378042,-10.930989857032962,0.2006347336386658
2300-131720-0026_7729-102255-0021_1089-134691-0021,s1,inf,73.16731380465755,4.369975058692605,-9.051227600096766,0.12104777469672823
2300-131720-0026_7729-102255-0021_1089-134691-0021,s2,inf,26.085777823648364,1.593895413309444,3.7579014195539138,-0.1371130158646663
2300-131720-0026_7729-102255-0021_1089-134691-0021,s3,inf,inf,nan,nan,0.18413999902738754
8555-292519-0012_5142-33396-0015_1221-135766-0007,s1,inf,79.30709502623695,8.55791254564873,9.885297016482772,0.06269055522762046
8555-292519-0012_5142-33396-0015_1221-135766-0007,s2,inf,43.15913706536338,6.431934576485219,6.759593604286196,-0.03565142864852067
8555-292519-0012_5142-33396-0015_1221-135766-0007,s3,inf,51.82160235069744,8.26442184284649,-13.964180598837356,0.19645061915363993
8463-287645-0014_6930-81414-0004_121-127105-0001,s1,inf,39.02929975249807,10.859039950438266,7.999747778890218,0.3049140394603429
8463-287645-0014_6930-81414-0004_121-127105-0001,s2,inf,44.6211150223844,-3.4317638353903703,-12.063589241051426,0.3253753898951085
8463-287645-0014_6930-81414-0004_121-127105-0001,s3,inf,40.59934863674368,8.439070490622242,10.163899965638487,0.07054368712700376
8230-279154-0006_4446-2273-0007_1089-134691-0004,s1,inf,56.3981180178948,12.543699980872425,-2.3912957255137943,0.08657761893658589
8230-279154-0006_4446-2273-0007_1089-134691-0004,s2,inf,56.924129513634895,10.88504088103492,12.275447375619176,0.20635029311671482
8230-279154-0006_4446-2273-0007_1089-134691-0004,s3,inf,inf,nan,nan,0.09327420918352614
8555-284449-0009_6930-81414-0006_908-157963-0014,s1,inf,74.17646749087717,-1.348431531263436,-4.20004942768414,0.615623670584285
8555-284449-0009_6930-81414-0006_908-157963-0014,s2,inf,35.82994039348103,5.4020993199443375,-11.599493805576358,0.5279229560212243
8555-284449-0009_6930-81414-0006_908-157963-0014,s3,inf,41.283370566492046,14.156514948537156,15.445240406297662,-0.01561793146017676
4077-13751-0003_8455-210777-0058_61-70970-0030,s1,inf,46.65197265169069,-4.518307333301619,-1.0561956455432147,0.033996996261971835
4077-13751-0003_8455-210777-0058_61-70970-0030,s2,inf,39.92082856760168,4.1054354715697245,-14.029626332829748,0.08056342648819081
4077-13751-0003_8455-210777-0058_61-70970-0030,s3,inf,inf,nan,nan,0.048133142330721745
8463-294828-0001_61-70968-0013_7127-75947-0007,s1,inf,61.65900545911026,2.9555014005742852,-3.611325713473892,0.39698907220113233
8463-294828-0001_61-70968-0013_7127-75947-0007,s2,inf,41.16830789625127,9.1315672603661,10.69348039093436,0.09253387375731525
8463-294828-0001_61-70968-0013_7127-75947-0007,s3,inf,inf,nan,nan,0.17736600056772822
4992-41797-0020_61-70968-0026_2830-3980-0031,s1,inf,31.077401562533893,9.498345588906034,1.0547600836359718,0.24491177602737335
4992-41797-0020_61-70968-0026_2830-3980-0031,s2,inf,37.38793561411411,8.639403497904873,9.747728296616634,0.10639726009236727
4992-41797-0020_61-70968-0026_2830-3980-0031,s3,inf,69.19028707848375,0.03434339538930267,-2.8904433355936114,0.17367500984434692
908-157963-0011_1580-141084-0040_6930-81414-0007,s1,inf,48.37437539648906,8.036670771678228,10.194642458057817,0.11804652896956025
908-157963-0011_1580-141084-0040_6930-81414-0007,s2,inf,30.002965514082046,5.454726093301028,5.216584725721561,0.20137538019496726
908-157963-0011_1580-141084-0040_6930-81414-0007,s3,inf,inf,nan,nan,0.06905740196421206
1995-1826-0007_4970-29093-0009_6829-68771-0004,s1,inf,57.373568912341426,3.049128463758211,4.536221424436958,0.09722168020407751
1995-1826-0007_4970-29093-0009_6829-68771-0004,s2,inf,30.34173756554095,3.149714560735313,-7.384982065586071,0.017372037848202515
1995-1826-0007_4970-29093-0009_6829-68771-0004,s3,inf,44.30633722942893,-0.2206689481923929,0.9353171707846069,0.2618204885226396
4077-13751-0001_1284-1181-0002_5142-33396-0037,s1,inf,34.06902916167735,5.846509243933041,6.769737996454297,0.1581852579512476
4077-13751-0001_1284-1181-0002_5142-33396-0037,s2,inf,27.628098242131855,8.227699149158115,8.624149615442288,0.11363063187837796
4077-13751-0001_1284-1181-0002_5142-33396-0037,s3,inf,inf,nan,nan,0.3026907278233285
3570-5696-0008_8455-210777-0022_1320-122612-0005,s1,inf,36.208888309126046,5.0868445229893675,5.443903128892217,0.7400103221045666
3570-5696-0008_8455-210777-0022_1320-122612-0005,s2,inf,38.08045396290905,-2.1492762377471357,-12.91836067938555,0.23835385975175782
3570-5696-0008_8455-210777-0022_1320-122612-0005,s3,inf,31.922554861042922,6.132103978898985,5.2718601707062245,-0.13450372355459417
121-127105-0035_5105-28240-0019_5142-33396-0042,s1,inf,74.81199558137887,5.952747735983433,5.497844897709445,0.20389211565714238
121-127105-0035_5105-28240-0019_5142-33396-0042,s2,inf,40.99090930826152,-5.4013502253142835,-6.322502685615111,-0.4590809319409765
121-127105-0035_5105-28240-0019_5142-33396-0042,s3,inf,inf,nan,nan,0.22892812934616436
4970-29095-0036_8455-210777-0046_3570-5694-0014,s1,inf,89.65473692495536,-0.15174578988540338,-13.941559073770506,0.16248813182044453
4970-29095-0036_8455-210777-0046_3570-5694-0014,s2,inf,35.27802896178401,7.485338554568198,11.789752681365693,0.5052864452287908
4970-29095-0036_8455-210777-0046_3570-5694-0014,s3,inf,32.69189357864213,8.41377593428341,9.491898625722193,0.3664110693256053
1995-1837-0018_7127-75946-0002_8463-294828-0034,s1,inf,77.15586058378116,3.4303100632006096,2.5944641445721284,0.08523252529492975
1995-1837-0018_7127-75946-0002_8463-294828-0034,s2,inf,34.01325890587425,0.6875155246384088,2.4638498523890897,0.264234835757307
1995-1837-0018_7127-75946-0002_8463-294828-0034,s3,inf,58.80778030697844,2.5199554650305416,10.893131881588227,0.06987757931196903
1221-135767-0019_4446-2273-0001_7176-88083-0008,s1,inf,43.371620022844354,-3.268097836810405,-2.76267028407371,0.1334477003900736
1221-135767-0019_4446-2273-0001_7176-88083-0008,s2,inf,31.344876144403973,3.294991380528981,-1.2401925902519655,-0.015137098577390762
1221-135767-0019_4446-2273-0001_7176-88083-0008,s3,inf,44.82243215502105,7.87535600441365,10.642031614428532,0.22331445622570933
8455-210777-0006_1995-1826-0020_5683-32879-0002,s1,inf,46.475782720263865,-4.77552003093837,-5.056338640173193,-0.16937179596371998
8455-210777-0006_1995-1826-0020_5683-32879-0002,s2,inf,34.97872423971988,2.9912870010114236,-25.616789637753882,0.026998435596874204
8455-210777-0006_1995-1826-0020_5683-32879-0002,s3,inf,64.77120499773322,6.05710337938709,7.897584989626872,0.17083109185024203
7729-102255-0018_1995-1826-0024_121-127105-0025,s1,inf,78.6540482259991,5.357417751059426,-0.7338022653125018,0.20569591139104682
7729-102255-0018_1995-1826-0024_121-127105-0025,s2,inf,85.94902417773821,6.073089933016797,0.09237847106212656,-0.05943652105772579
7729-102255-0018_1995-1826-0024_121-127105-0025,s3,inf,inf,nan,nan,0.21967661130706773
8230-279154-0019_4446-2271-0000_237-126133-0009,s1,inf,46.701024789943574,5.432553825929375,3.736638979452645,0.28634701846763067
8230-279154-0019_4446-2271-0000_237-126133-0009,s2,inf,30.95937142750875,9.763934171651757,12.060761341314432,0.0823230308996743
8230-279154-0019_4446-2271-0000_237-126133-0009,s3,inf,inf,nan,nan,-0.008218473003509641
7729-102255-0033_2094-142345-0053_3570-5694-0012,s1,inf,60.54415986424032,6.113188677437597,6.653373643570726,0.36471516377331314
7729-102255-0033_2094-142345-0053_3570-5694-0012,s2,inf,30.193143007043787,12.461996527027885,3.878506261106761,0.20375603702681855
7729-102255-0033_2094-142345-0053_3570-5694-0012,s3,inf,inf,nan,nan,0.35417196506956605
908-31957-0020_6829-68771-0033_8555-292519-0006,s1,inf,65.86120276355257,5.781008231257174,8.237215028532749,0.4516475374509072
908-31957-0020_6829-68771-0033_8555-292519-0006,s2,inf,28.205769392350696,4.2330629011966465,7.986965043363158,0.12012212598492755
908-31957-0020_6829-68771-0033_8555-292519-0006,s3,inf,39.76295373520801,4.220214541500649,4.1879653426274945,0.293304698023119
8463-294828-0016_8224-274384-0010_4446-2273-0024,s1,inf,45.52872142388519,-1.1321317081399316,7.59097439965739,0.08100893036769696
8463-294828-0016_8224-274384-0010_4446-2273-0024,s2,inf,35.92132319081041,6.217645474901753,10.780244238144867,0.35571965365220437
8463-294828-0016_8224-274384-0010_4446-2273-0024,s3,inf,33.33033794807382,9.313589994251641,1.8803943010967206,0.011336513181326557
5105-28233-0003_61-70970-0039_908-157963-0029,s1,inf,53.20204443710381,5.087680659013243,7.422591742985248,0.1251342866062085
5105-28233-0003_61-70970-0039_908-157963-0029,s2,inf,36.52706950492444,8.505312805057352,-2.180805077207952,-0.015528443024619087
5105-28233-0003_61-70970-0039_908-157963-0029,s3,inf,inf,nan,nan,0.05524419776808576
8230-279154-0020_61-70970-0018_1320-122612-0013,s1,inf,52.77624185756315,-2.963973503999411,-1.123294636701479,0.14677897325590872
8230-279154-0020_61-70970-0018_1320-122612-0013,s2,inf,40.25086542507574,2.688112357015586,2.715557420917593,0.07926448662765029
8230-279154-0020_61-70970-0018_1320-122612-0013,s3,inf,inf,nan,nan,0.17899085470333465
4507-16021-0003_7021-85628-0002_8224-274381-0015,s1,inf,69.39616605382048,10.027935532163424,8.968825572385704,0.4852680218343942
4507-16021-0003_7021-85628-0002_8224-274381-0015,s2,inf,57.07191447269757,1.3544066725082762,-8.72274059786374,-0.10797272050702222
4507-16021-0003_7021-85628-0002_8224-274381-0015,s3,inf,44.35216971212806,4.5684376890273075,-6.4925398331016915,0.22062365293765218
1284-1180-0028_1580-141084-0024_237-126133-0007,s1,inf,38.58898077632933,5.943792497207686,7.967759296415008,0.12463098527089012
1284-1180-0028_1580-141084-0024_237-126133-0007,s2,inf,45.09077690567901,4.721502556362312,4.469455986824335,-0.056340864696559745
1284-1180-0028_1580-141084-0024_237-126133-0007,s3,inf,44.207635628417776,-3.7787273277384,-10.971793342101304,0.0523538722445126
5639-40744-0004_4992-41806-0011_672-122797-0012,s1,inf,46.688867718421854,5.097256858128828,8.016837172641194,0.11880909111836901
5639-40744-0004_4992-41806-0011_672-122797-0012,s2,inf,40.787733843503915,11.375074985911501,11.743550005364716,0.2050315325105032
5639-40744-0004_4992-41806-0011_672-122797-0012,s3,inf,44.850431329337496,5.569561669473565,9.70812790267298,0.1626492730951301
8463-294828-0033_3729-6852-0019_4507-16021-0039,s1,inf,69.77275859781304,-5.5165943355978175,0.7318347588343186,0.051310337454314014
8463-294828-0033_3729-6852-0019_4507-16021-0039,s2,inf,41.69446660184739,8.294213801022384,7.203639289542117,-0.16225980045346633
8463-294828-0033_3729-6852-0019_4507-16021-0039,s3,inf,inf,nan,nan,0.14729603122332047
1221-135767-0021_4446-2273-0010_4507-16021-0024,s1,inf,54.41260488413271,-1.3979085434265182,-0.6449455698965266,0.1034600094714414
1221-135767-0021_4446-2273-0010_4507-16021-0024,s2,inf,34.83774272288668,-0.23700382854356658,-9.264289889845973,0.016681437964698786
1221-135767-0021_4446-2273-0010_4507-16021-0024,s3,inf,55.42531086751047,12.441242506061254,13.613583126427944,-0.1252174066520647
5142-33396-0014_2961-960-0003_7021-85628-0009,s1,inf,36.31621095247502,-3.843590766260946,-9.055401441625046,0.22500305728921122
5142-33396-0014_2961-960-0003_7021-85628-0009,s2,inf,39.02140258628701,8.383440138202042,0.7073026539054983,0.3226313312653287
5142-33396-0014_2961-960-0003_7021-85628-0009,s3,inf,29.40681875709144,8.266326980538567,9.41504174349743,0.49707808273131304
4970-29095-0001_2830-3980-0047_8224-274384-0002,s1,inf,63.74524817937992,3.3423502277484376,8.876300986068808,0.5105247266903027
4970-29095-0001_2830-3980-0047_8224-274384-0002,s2,inf,27.190543444821476,0.0027779830385354317,-6.425663211373416,0.03764468133778209
4970-29095-0001_2830-3980-0047_8224-274384-0002,s3,inf,inf,nan,nan,0.2954409987563874
6930-75918-0011_2094-142345-0015_61-70968-0056,s1,inf,49.23923175016763,-2.1714638861080604,-7.863995855836059,-0.2526703682560032
6930-75918-0011_2094-142345-0015_61-70968-0056,s2,inf,50.504954493846796,4.533131226090701,-1.2012010788466796,0.19703553852103117
6930-75918-0011_2094-142345-0015_61-70968-0056,s3,inf,46.84518061530288,2.298068902340294,5.8160789157797845,-0.11359837717442445
3570-5696-0000_5639-40744-0032_8455-210777-0025,s1,inf,33.596150367532346,6.806531175374042,5.343823177980259,0.42271413128365765
3570-5696-0000_5639-40744-0032_8455-210777-0025,s2,inf,32.44125499416407,-1.9979724262348455,-0.9382343022577294,0.29425745972519535
3570-5696-0000_5639-40744-0032_8455-210777-0025,s3,inf,28.324029918475407,2.9448783601224324,-16.06645246973649,-0.3653865159062837
8455-210777-0069_1580-141083-0036_1995-1837-0007,s1,inf,37.94849737104719,3.367411751705448,4.188249879486053,0.44290490695033746
8455-210777-0069_1580-141083-0036_1995-1837-0007,s2,inf,54.506563877113365,13.483977138932692,14.46790682567138,-0.12461196176040423
8455-210777-0069_1580-141083-0036_1995-1837-0007,s3,inf,inf,nan,nan,0.10251294898537577
1320-122617-0021_8455-210777-0014_5683-32866-0024,s1,inf,45.88231028924434,-5.743465922055623,-21.021467555271872,0.12132835895071681
1320-122617-0021_8455-210777-0014_5683-32866-0024,s2,inf,34.77307265422746,7.314002898481057,7.112775348041175,-0.022708347615954638
1320-122617-0021_8455-210777-0014_5683-32866-0024,s3,inf,68.77697055035765,3.9929315432322148,1.929129321004752,0.5506658983771376
4507-16021-0045_4077-13754-0014_1580-141084-0029,s1,inf,41.826896556678015,2.8955226119891946,-10.981202166215523,0.15461458019790786
4507-16021-0045_4077-13754-0014_1580-141084-0029,s2,inf,40.442751193836244,9.013336783017591,9.474185900158567,0.3298685003372869
4507-16021-0045_4077-13754-0014_1580-141084-0029,s3,inf,50.867298166152686,3.80808644054182,7.318617211879194,0.08943677688628682
8224-274381-0006_4446-2275-0012_6829-68769-0002,s1,inf,44.125720981808165,13.103177903823454,13.320237566032269,0.47013506577953834
8224-274381-0006_4446-2275-0012_6829-68769-0002,s2,inf,37.78752469430517,4.1767812996262945,-5.471437206416261,0.011968144352729082
8224-274381-0006_4446-2275-0012_6829-68769-0002,s3,inf,inf,nan,nan,0.1829936177879663
1580-141083-0013_4992-41806-0016_6829-68771-0019,s1,inf,41.640938714098475,0.873319621384298,-2.015556845391375,0.02322317548412589
1580-141083-0013_4992-41806-0016_6829-68771-0019,s2,inf,43.675754511460816,2.383405480809842,2.7525186152653776,0.1421461747816174
1580-141083-0013_4992-41806-0016_6829-68771-0019,s3,inf,32.37221630135521,0.1729017222762512,-1.7784778954703204,0.011887506002940751
7127-75946-0014_7729-102255-0038_1284-134647-0002,s1,inf,51.034935976502666,4.297524642832341,-2.9655826273037333,0.16365146586388601
7127-75946-0014_7729-102255-0038_1284-134647-0002,s2,inf,23.625360564921923,0.45720048375666905,5.112656693305901,-0.022604041160870447
7127-75946-0014_7729-102255-0038_1284-134647-0002,s3,inf,45.39828541806593,7.107012812487835,8.333723934848528,0.301522315043533
1580-141083-0023_2300-131720-0013_61-70970-0024,s1,inf,44.75563844007635,7.551807625244292,8.393655598754053,0.41440458054590734
1580-141083-0023_2300-131720-0013_61-70970-0024,s2,inf,41.63891601254787,0.25498094069086275,-1.328125049441765,0.13601775854209286
1580-141083-0023_2300-131720-0013_61-70970-0024,s3,inf,22.184561169927445,1.6578117494211708,-11.99515260458697,0.06903662863569748
1320-122617-0029_1089-134691-0019_2830-3979-0011,s1,inf,49.84986202888203,0.895360073571052,-1.5055283009197915,0.08487169451571475
1320-122617-0029_1089-134691-0019_2830-3979-0011,s2,inf,49.73184142966559,0.46513144536693163,0.8581279183515423,-0.15598304991377943
1320-122617-0029_1089-134691-0019_2830-3979-0011,s3,inf,inf,nan,nan,0.09949088382922877
7127-75946-0003_3575-170457-0050_260-123288-0013,s1,inf,55.93484906820103,7.613750326251836,-8.519893210201365,0.2002800390426922
7127-75946-0003_3575-170457-0050_260-123288-0013,s2,inf,24.357555562025897,8.438894155403823,-0.03405140401375673,0.44228480905638456
7127-75946-0003_3575-170457-0050_260-123288-0013,s3,inf,72.05059795582714,2.2506294537765834,6.006504861458749,0.3123179328433795
5105-28240-0004_5142-33396-0001_3575-170457-0014,s1,inf,40.347330374848774,4.362582153166018,7.427689461678223,0.3806343368419659
5105-28240-0004_5142-33396-0001_3575-170457-0014,s2,inf,28.809151337607638,-0.48397432935660445,12.603896393876418,0.023781689880535528
5105-28240-0004_5142-33396-0001_3575-170457-0014,s3,inf,38.29463747487147,22.289014522755615,9.343911552547944,0.17014359907180854
2961-961-0000_5639-40744-0034_8455-210777-0000,s1,inf,55.91968126003962,5.20199467060566,4.199586360854839,0.2254939168028186
2961-961-0000_5639-40744-0034_8455-210777-0000,s2,inf,64.6686187645737,0.9251520964757699,-5.555940116683374,0.16993482352259748
2961-961-0000_5639-40744-0034_8455-210777-0000,s3,inf,45.91917951730545,5.326445830743816,6.1879422540772255,0.342608317790874
1580-141084-0034_672-122797-0074_1221-135767-0005,s1,inf,38.916177930888416,3.664036369178054,-12.803220464395848,0.21819142037474204
1580-141084-0034_672-122797-0074_1221-135767-0005,s2,inf,32.53955140235362,9.074826367399062,11.371718284381831,0.1604417546266561
1580-141084-0034_672-122797-0074_1221-135767-0005,s3,inf,27.243176202429495,11.18833528639924,13.119022225929172,0.1216256397382598
1320-122617-0008_6829-68769-0034_1188-133604-0015,s1,inf,43.736436091692795,0.009852485671358383,-7.448813264091756,-0.09450709525585022
1320-122617-0008_6829-68769-0034_1188-133604-0015,s2,inf,33.74320382891616,4.649363864790304,6.600782178249123,0.17713673099463756
1320-122617-0008_6829-68769-0034_1188-133604-0015,s3,inf,42.45323966440564,11.16906522654151,12.398285722896807,0.17429133523754203
61-70968-0050_4970-29093-0000_7729-102255-0000,s1,inf,41.21206457281741,7.02819441095417,5.726643484824914,0.17976247324988637
61-70968-0050_4970-29093-0000_7729-102255-0000,s2,inf,20.896292020817874,12.584794771270174,12.225823448493875,0.0348650053455275
61-70968-0050_4970-29093-0000_7729-102255-0000,s3,inf,inf,nan,nan,0.23211424681187065
1089-134686-0023_6829-68771-0023_2961-961-0015,s1,inf,74.05781469406806,8.953164659795315,10.636823567287284,0.4313204048754007
1089-134686-0023_6829-68771-0023_2961-961-0015,s2,inf,24.79732742082135,7.701906160580627,9.763872412217488,0.025595789234879596
1089-134686-0023_6829-68771-0023_2961-961-0015,s3,inf,inf,nan,nan,0.5196337419524997
6829-68769-0021_3575-170457-0013_908-31957-0021,s1,inf,38.664365465171905,-3.329231468312426,-2.5862273515664986,0.13228276762278113
6829-68769-0021_3575-170457-0013_908-31957-0021,s2,inf,31.04364039726548,2.305739131378963,-11.305482515530718,0.01479737259765268
6829-68769-0021_3575-170457-0013_908-31957-0021,s3,inf,72.50101722300064,12.522550637040881,13.09653021272876,0.27685684582066794
4446-2275-0007_7176-92135-0000_3575-170457-0024,s1,inf,65.87765033932561,6.1132713091800985,-5.988984282120402,0.16944986457193578
4446-2275-0007_7176-92135-0000_3575-170457-0024,s2,inf,27.16868765201418,6.5688692353467655,9.53099054377418,0.14369738531305165
4446-2275-0007_7176-92135-0000_3575-170457-0024,s3,inf,63.46863952185207,8.824472817630673,10.490613506501852,0.28395537251786096
1995-1837-0015_8463-294828-0000_260-123286-0030,s1,inf,26.26259141144822,11.35541701583961,7.447656979465619,0.15529847618260273
1995-1837-0015_8463-294828-0000_260-123286-0030,s2,inf,58.75388326738125,-4.611625030959626,-6.809694233685924,0.13213891828805835
1995-1837-0015_8463-294828-0000_260-123286-0030,s3,inf,inf,4.3377197291787,1.1517986930038218,0.26030332470791906
121-127105-0023_2094-142345-0013_6930-75918-0014,s1,inf,71.3764973342915,-4.04985668840864,-13.97242693271229,0.08618928148423244
121-127105-0023_2094-142345-0013_6930-75918-0014,s2,inf,39.50749557517267,6.4368954211249125,6.654089163099137,0.11923651401376034
121-127105-0023_2094-142345-0013_6930-75918-0014,s3,inf,51.71453810989399,1.8479439642450937,4.46303479169631,0.28870175627023476
2300-131720-0036_8230-279154-0021_5142-33396-0034,s1,inf,42.962897509126236,-10.181195869088553,-22.690155686515922,0.3264766733771971
2300-131720-0036_8230-279154-0021_5142-33396-0034,s2,inf,33.097770423373255,9.998222718945511,10.329650541682344,0.24221199222987766
2300-131720-0036_8230-279154-0021_5142-33396-0034,s3,inf,65.10515840281441,9.955040856631395,9.969251496847805,0.4810007398551297
1580-141083-0009_1320-122612-0004_5683-32866-0006,s1,inf,39.58649623799274,4.577033873125611,-10.249385641312651,0.13339661194583852
1580-141083-0009_1320-122612-0004_5683-32866-0006,s2,inf,33.544552217284355,14.498901470337502,15.600327402141502,0.24378180209031874
1580-141083-0009_1320-122612-0004_5683-32866-0006,s3,inf,69.37548922081743,16.73441066318581,18.735413557265478,0.1626809219312484
