scene,diarization,dilate_ms,m,der,miss_rate,false_alarm_rate,confusion_rate,overlap_recall,n_ref,n_pred,n_missed_speakers,n_spurious_clusters,total_speech,mask_overlap_recall,mask_overlap_false_alarm
long_00022_1320-4992-7729,oracle,800.0,3,0.0,0.0,0.0,0.0,1.0,3,3,0,0,1382800,1.0,0.029737289631908113
long_00022_1320-4992-7729,real,0.0,3,0.09713624529939253,0.09713624529939253,0.0,0.0,0.817354117809353,3,3,0,0,1382800,0.817354117809353,0.0
long_00022_1320-4992-7729,real,200.0,3,0.09713624529939253,0.09713624529939253,0.0,0.0,0.817354117809353,3,3,0,0,1382800,0.890528961849144,0.0003240899924727486
long_00022_1320-4992-7729,real,400.0,3,0.09713624529939253,0.09713624529939253,0.0,0.0,0.817354117809353,3,3,0,0,1382800,0.9437623580263944,0.002772769935600182
long_00022_1320-4992-7729,real,800.0,3,0.09713624529939253,0.09713624529939253,0.0,0.0,0.817354117809353,3,3,0,0,1382800,0.998869575880198,0.014985967716454943
long_00023_5639-7127-2094,oracle,0.0,3,0.0,0.0,0.0,0.0,1.0,3,3,0,0,1358080,1.0,0.0
long_00023_5639-7127-2094,oracle,200.0,3,0.0,0.0,0.0,0.0,1.0,3,3,0,0,1358080,1.0,0.007823195775474282
long_00023_5639-7127-2094,oracle,400.0,3,0.0,0.0,0.0,0.0,1.0,3,3,0,0,1358080,1.0,0.015646391550948564
long_00023_5639-7127-2094,oracle,800.0,3,0.0,0.0,0.0,0.0,1.0,3,3,0,0,1358080,1.0,0.03129278310189713
long_00023_5639-7127-2094,real,0.0,3,0.12861539820923656,0.0969051896795476,0.0,0.03171020852968897,0.825,3,3,0,0,1358080,0.825,0.0
long_00023_5639-7127-2094,real,200.0,3,0.12861539820923656,0.0969051896795476,0.0,0.03171020852968897,0.825,3,3,0,0,1358080,0.907962962962963,0.0
long_00023_5639-7127-2094,real,400.0,3,0.12861539820923656,0.0969051896795476,0.0,0.03171020852968897,0.825,3,3,0,0,1358080,0.9772037037037037,0.00026892235478192844
long_00023_5639-7127-2094,real,800.0,3,0.12861539820923656,0.0969051896795476,0.0,0.03171020852968897,0.825,3,3,0,0,1358080,1.0,0.01149031879522785
long_00024_8224-1284-2961,oracle,0.0,3,0.0,0.0,0.0,0.0,1.0,3,3,0,0,1347560,1.0,0.0
long_00024_8224-1284-2961,oracle,200.0,3,0.0,0.0,0.0,0.0,1.0,3,3,0,0,1347560,1.0,0.008037131547750608
long_00024_8224-1284-2961,oracle,400.0,3,0.0,0.0,0.0,0.0,1.0,3,3,0,0,1347560,1.0,0.016074263095501216
long_00024_8224-1284-2961,oracle,800.0,3,0.0,0.0,0.0,0.0,1.0,3,3,0,0,1347560,1.0,0.03214852619100243
long_00024_8224-1284-2961,real,0.0,3,0.14415313603846952,0.14415313603846952,0.0,0.0,0.7283186033349297,3,3,0,0,1347560,0.7283186033349297,0.0
long_00024_8224-1284-2961,real,200.0,3,0.14415313603846952,0.14415313603846952,0.0,0.0,0.7283186033349297,3,3,0,0,1347560,0.8647089555487831,9.66967389338745e-05
long_00024_8224-1284-2961,real,400.0,3,0.14415313603846952,0.14415313603846952,0.0,0.0,0.7283186033349297,3,3,0,0,1347560,0.9554036600055147,0.004174285197612972
long_00024_8224-1284-2961,real,800.0,3,0.14415313603846952,0.14415313603846952,0.0,0.0,0.7283186033349297,3,3,0,0,1347560,1.0,0.019147210110711486
