diarization,dilate_ms,scene,speaker,system,m,si_sdr,si_sdr_pooled,level_error_db,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
real,400.0,long_00000_5639-61-121,s3,ungated_deflation,3,-12.438916617969005,-1.8483809673714668,15.683207785473394,2,2,0,SPEAKER_00,3
real,400.0,long_00000_5639-61-121,s1,gated_deflation,3,-18.55680337606258,1.388204755579368,8.888044194592643,0,0,0,SPEAKER_01,3
real,400.0,long_00000_5639-61-121,s2,gated_deflation,3,-10.54939525205957,3.3273832210348777,8.012260555228737,1,1,0,SPEAKER_02,3
real,400.0,long_00000_5639-61-121,s3,gated_deflation,3,-12.438916617969005,-1.8483809673714668,15.683207785473394,2,2,0,SPEAKER_00,3
real,400.0,long_00000_5639-61-121,s1,coarse_to_fine,3,-18.55680337606258,1.388204755579368,8.888044194592643,,,2,SPEAKER_01,3
real,400.0,long_00000_5639-61-121,s2,coarse_to_fine,3,-14.883159017447852,4.024866738567465,4.352312116617771,,,2,SPEAKER_02,3
real,400.0,long_00000_5639-61-121,s3,coarse_to_fine,3,-13.58774168575447,3.425586983242565,8.390441081966344,,,2,SPEAKER_00,3
real,800.0,long_00000_5639-61-121,s1,no_recursion,3,-19.571963742141918,0.8933478556962461,9.25894820772059,,,0,SPEAKER_01,3
real,800.0,long_00000_5639-61-121,s2,no_recursion,3,-16.38495376919075,3.4032861944643136,3.74840044197512,,,0,SPEAKER_02,3
real,800.0,long_00000_5639-61-121,s3,no_recursion,3,-14.048450518507575,3.2973580482152376,8.077872199825327,,,0,SPEAKER_00,3
real,800.0,long_00000_5639-61-121,s1,ungated_deflation,3,-19.571963742141918,0.8933478556962461,9.25894820772059,0,0,0,SPEAKER_01,3
real,800.0,long_00000_5639-61-121,s2,ungated_deflation,3,-10.442747771323472,3.554297598322382,8.0091685218492,1,1,0,SPEAKER_02,3
real,800.0,long_00000_5639-61-121,s3,ungated_deflation,3,-12.27228524138831,-1.6341661774536078,15.649394825789498,2,2,0,SPEAKER_00,3
real,800.0,long_00000_5639-61-121,s1,gated_deflation,3,-19.571963742141918,0.8933478556962461,9.25894820772059,0,0,0,SPEAKER_01,3
real,800.0,long_00000_5639-61-121,s2,gated_deflation,3,-10.442747771323472,3.554297598322382,8.0091685218492,1,1,0,SPEAKER_02,3
real,800.0,long_00000_5639-61-121,s3,gated_deflation,3,-12.27228524138831,-1.6341661774536078,15.649394825789498,2,2,0,SPEAKER_00,3
real,800.0,long_00000_5639-61-121,s1,coarse_to_fine,3,-19.571963742141918,0.8933478556962461,9.25894820772059,,,2,SPEAKER_01,3
real,800.0,long_00000_5639-61-121,s2,coarse_to_fine,3,-14.905878327014365,4.099985896371761,4.325643038856139,,,2,SPEAKER_02,3
real,800.0,long_00000_5639-61-121,s3,coarse_to_fine,3,-14.048450518507575,3.2973580482152376,8.077872199825327,,,2,SPEAKER_00,3
oracle,0.0,long_00001_3729-2300-8230,s1,no_recursion,3,-13.025236254905167,7.692965484154213,11.477379939962496,,,0,s1,3
oracle,0.0,long_00001_3729-2300-8230,s2,no_recursion,3,-3.9544617068110464,7.8471108613147456,10.860770001826614,,,0,s2,3
oracle,0.0,long_00001_3729-2300-8230,s3,no_recursion,3,-21.803081156540255,1.8853302426722176,7.981876558716419,,,0,s3,3
oracle,0.0,long_00001_3729-2300-8230,s1,ungated_deflation,3,-13.025236254905167,7.692965484154213,11.477379939962496,0,0,0,s1,3
oracle,0.0,long_00001_3729-2300-8230,s2,ungated_deflation,3,-4.125262414330359,6.903411643834064,11.188419944112248,1,1,0,s2,3
oracle,0.0,long_00001_3729-2300-8230,s3,ungated_deflation,3,-16.67787891934126,0.3582703440435264,20.676782064387325,2,2,0,s3,3
oracle,0.0,long_00001_3729-2300-8230,s1,gated_deflation,3,-13.025236254905167,7.692965484154213,11.477379939962496,0,0,0,s1,3
oracle,0.0,long_00001_3729-2300-8230,s2,gated_deflation,3,-4.125262414330359,6.903411643834064,11.188419944112248,1,1,0,s2,3
oracle,0.0,long_00001_3729-2300-8230,s3,gated_deflation,3,-16.67787891934126,0.3582703440435264,20.676782064387325,2,2,0,s3,3
oracle,0.0,long_00001_3729-2300-8230,s1,coarse_to_fine,3,-17.155498796323513,5.50476329502576,9.395842204579315,,,2,s1,3
oracle,0.0,long_00001_3729-2300-8230,s2,coarse_to_fine,3,-4.104154409172054,7.223022865266363,10.966359653243451,,,2,s2,3
oracle,0.0,long_00001_3729-2300-8230,s3,coarse_to_fine,3,-21.803081156540255,1.8853302426722176,7.981876558716419,,,2,s3,3
oracle,200.0,long_00001_3729-2300-8230,s1,no_recursion,3,-13.004286169858526,7.697729550135749,11.492824594670923,,,0,s1,3
oracle,200.0,long_00001_3729-2300-8230,s2,no_recursion,3,-3.885482406647095,6.634722302904274,11.151397883062987,,,0,s2,3
oracle,200.0,long_00001_3729-2300-8230,s3,no_recursion,3,-22.53691057192826,1.664576394943933,8.162758899474763,,,0,s3,3
oracle,200.0,long_00001_3729-2300-8230,s1,ungated_deflation,3,-13.004286169858526,7.697729550135749,11.492824594670923,0,0,0,s1,3
oracle,200.0,long_00001_3729-2300-8230,s2,ungated_deflation,3,-3.9542211555994773,6.281331477382511,11.634749665511855,1,1,0,s2,3
oracle,200.0,long_00001_3729-2300-8230,s3,ungated_deflation,3,-16.5370236020749,0.24064734055440817,21.06102737465922,2,2,0,s3,3
oracle,200.0,long_00001_3729-2300-8230,s1,gated_deflation,3,-13.004286169858526,7.697729550135749,11.492824594670923,0,0,0,s1,3
oracle,200.0,long_00001_3729-2300-8230,s2,gated_deflation,3,-3.9542211555994773,6.281331477382511,11.634749665511855,1,1,0,s2,3
