scene,speaker,system,depth,si_sdr
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,coarse_to_fine,3,1.6492032295018313
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,coarse_to_fine,1,inf
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,coarse_to_fine,2,nan
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,coarse_to_fine,3,-0.7187275336736443
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,coarse_to_fine,1,38.404284983376996
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,coarse_to_fine,2,-2.4991396059738253
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,coarse_to_fine,3,-1.9155280787319884
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,no_recursion,1,55.75001974580352
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,no_recursion,2,16.93604201846176
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,no_recursion,3,9.968505152499203
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,no_recursion,1,inf
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,no_recursion,2,nan
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,no_recursion,3,9.452774701361545
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,no_recursion,1,25.504410626261237
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,no_recursion,2,-7.820648032624218
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,no_recursion,3,2.5578835597825202
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,ungated_deflation,1,57.15923607919158
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,ungated_deflation,2,12.897925847835515
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,ungated_deflation,3,-5.035199112445836
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,ungated_deflation,1,inf
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,ungated_deflation,2,nan
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,ungated_deflation,3,9.452774701361545
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,ungated_deflation,1,23.079662804906175
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,ungated_deflation,2,-7.821115764738485
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,ungated_deflation,3,0.15975362884868094
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,gated_deflation,1,58.53210193469831
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,gated_deflation,2,14.646805672439207
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,gated_deflation,3,6.2926189738199145
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,gated_deflation,1,inf
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,gated_deflation,2,nan
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,gated_deflation,3,9.452774701361545
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,gated_deflation,1,25.504410626261237
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,gated_deflation,2,-7.820648032624218
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,gated_deflation,3,2.5578835597825202
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,coarse_to_fine,1,55.96103872756311
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,coarse_to_fine,2,16.564533045616848
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,coarse_to_fine,3,9.901977695453436
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,coarse_to_fine,1,inf
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,coarse_to_fine,2,nan
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,coarse_to_fine,3,8.203707719885577
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,coarse_to_fine,1,25.962795146418387
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,coarse_to_fine,2,-8.679211464214266
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,coarse_to_fine,3,-0.3723251215300916
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,no_recursion,1,67.26980697425289
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,no_recursion,2,8.6066686804721
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,no_recursion,3,-0.43746594885163476
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,no_recursion,1,inf
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,no_recursion,2,nan
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,no_recursion,3,1.0922415236678267
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,no_recursion,1,21.34026436301233
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,no_recursion,2,2.1443907105056748
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,no_recursion,3,2.058068803593591
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,ungated_deflation,1,66.18815453651506
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,ungated_deflation,2,-2.2916687185906888
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,ungated_deflation,3,-10.566931866978202
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,ungated_deflation,1,inf
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,ungated_deflation,2,nan
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,ungated_deflation,3,1.0922415236678267
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,ungated_deflation,1,23.78084279955338
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,ungated_deflation,2,2.0617467003981584
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,ungated_deflation,3,-0.34502183768307837
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,gated_deflation,1,67.26980697425289
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,gated_deflation,2,8.6066686804721
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,gated_deflation,3,-0.43746594885163476
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,gated_deflation,1,inf
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,gated_deflation,2,nan
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,gated_deflation,3,1.0922415236678267
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,gated_deflation,1,21.34026436301233
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,gated_deflation,2,2.1443907105056748
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,gated_deflation,3,2.058068803593591
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,coarse_to_fine,1,67.12802356340796
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,coarse_to_fine,2,11.154338627776246
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,coarse_to_fine,3,-3.558059653774853
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,coarse_to_fine,1,inf
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,coarse_to_fine,2,nan
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,coarse_to_fine,3,4.510275764248145
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,coarse_to_fine,1,23.235999521605795
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,coarse_to_fine,2,5.505938424364574
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,coarse_to_fine,3,3.087698174680602
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,no_recursion,1,48.57124198701288
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,no_recursion,2,9.339650465339924
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,no_recursion,3,5.243318086899751
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,no_recursion,1,inf
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,no_recursion,2,nan
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,no_recursion,3,0.3720932002252189
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,no_recursion,1,29.177982255023444
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,no_recursion,2,12.73029677300789
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,no_recursion,3,2.977977192100351
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,ungated_deflation,1,40.97442489058824
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,ungated_deflation,2,2.2032039894146447
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,ungated_deflation,3,-5.186166697008588
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,ungated_deflation,1,inf
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,ungated_deflation,2,nan
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,ungated_deflation,3,0.3720932002252189
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,ungated_deflation,1,29.492217643039602
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,ungated_deflation,2,9.316828740228
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,ungated_deflation,3,-4.971953069363318
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,gated_deflation,1,42.110558467571025
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,gated_deflation,2,2.662133538769069
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,gated_deflation,3,-1.1792127646965158
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,gated_deflation,1,inf
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,gated_deflation,2,nan
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,gated_deflation,3,0.3720932002252189
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,gated_deflation,1,29.177982255023444
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,gated_deflation,2,12.73029677300789
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,gated_deflation,3,2.977977192100351
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,coarse_to_fine,1,50.160474731887106
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,coarse_to_fine,2,11.167689175332814
5683-32879-0017_7176-92135-0009_4077-13751-0014,s1,coarse_to_fine,3,6.150006395194948
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,coarse_to_fine,1,inf
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,coarse_to_fine,2,nan
5683-32879-0017_7176-92135-0009_4077-13751-0014,s2,coarse_to_fine,3,-2.2040097346991963
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,coarse_to_fine,1,29.346583657241357
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,coarse_to_fine,2,11.98346527543694
5683-32879-0017_7176-92135-0009_4077-13751-0014,s3,coarse_to_fine,3,2.807849799613174
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,no_recursion,1,inf
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,no_recursion,2,nan
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,no_recursion,3,1.6413650471622765
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,no_recursion,1,32.74671885376378
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,no_recursion,2,-1.5589087169507017
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,no_recursion,3,-2.350007973023394
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,no_recursion,1,26.42648600920799
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,no_recursion,2,-4.389993478853255
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,no_recursion,3,-5.0843950478960585
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,ungated_deflation,1,inf
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,ungated_deflation,2,nan
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,ungated_deflation,3,1.6413650471622765
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,ungated_deflation,1,35.40507628275891
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,ungated_deflation,2,-5.680968233650436
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,ungated_deflation,3,-5.810177878857873
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,ungated_deflation,1,24.33444921365215
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,ungated_deflation,2,-5.246277393493768
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,ungated_deflation,3,-9.40033776239342
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,gated_deflation,1,inf
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,gated_deflation,2,nan
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,gated_deflation,3,1.6413650471622765
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,gated_deflation,1,32.74671885376378
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,gated_deflation,2,-1.5589087169507017
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,gated_deflation,3,-2.350007973023394
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,gated_deflation,1,26.42648600920799
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,gated_deflation,2,-4.389993478853255
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,gated_deflation,3,-5.0843950478960585
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,coarse_to_fine,1,inf
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,coarse_to_fine,2,nan
237-134500-0014_4077-13754-0006_8455-210777-0034,s1,coarse_to_fine,3,-0.5600638883847052
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,coarse_to_fine,1,32.21092970887042
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,coarse_to_fine,2,-6.255184045114683
237-134500-0014_4077-13754-0006_8455-210777-0034,s2,coarse_to_fine,3,-6.837578280903251
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,coarse_to_fine,1,25.077432049876332
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,coarse_to_fine,2,5.77947263965001
237-134500-0014_4077-13754-0006_8455-210777-0034,s3,coarse_to_fine,3,3.1169216501382384
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,no_recursion,1,37.35442020085392
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,no_recursion,2,11.781183555725027
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,no_recursion,3,2.5906143085346574
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,no_recursion,1,inf
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,no_recursion,2,nan
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,no_recursion,3,-7.660637984960951
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,no_recursion,1,22.941577517792947
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,no_recursion,2,5.12055025168618
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,no_recursion,3,-6.5941296692939755
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,ungated_deflation,1,38.71921682318371
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,ungated_deflation,2,8.71490066296762
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,ungated_deflation,3,0.5628258645645845
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,ungated_deflation,1,inf
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,ungated_deflation,2,nan
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,ungated_deflation,3,-7.660637984960951
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,ungated_deflation,1,25.08990783104658
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,ungated_deflation,2,3.4402126977165763
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,ungated_deflation,3,-2.472275600194086
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,gated_deflation,1,37.84794926487684
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,gated_deflation,2,8.288701759341405
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,gated_deflation,3,2.4987560501628607
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,gated_deflation,1,inf
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,gated_deflation,2,nan
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,gated_deflation,3,-7.660637984960951
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,gated_deflation,1,22.941577517792947
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,gated_deflation,2,5.12055025168618
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,gated_deflation,3,-6.5941296692939755
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,coarse_to_fine,1,37.51614879445683
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,coarse_to_fine,2,8.279570101270414
6930-75918-0005_908-31957-0024_7127-75946-0029,s1,coarse_to_fine,3,1.4105943292849061
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,coarse_to_fine,1,inf
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,coarse_to_fine,2,nan
6930-75918-0005_908-31957-0024_7127-75946-0029,s2,coarse_to_fine,3,-7.123043997745327
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,coarse_to_fine,1,31.99841403380106
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,coarse_to_fine,2,3.431929043342587
6930-75918-0005_908-31957-0024_7127-75946-0029,s3,coarse_to_fine,3,-2.7794085953307386
2961-961-0006_260-123286-0031_4077-13754-0013,s1,no_recursion,1,inf
2961-961-0006_260-123286-0031_4077-13754-0013,s1,no_recursion,2,nan
2961-961-0006_260-123286-0031_4077-13754-0013,s1,no_recursion,3,-0.0761284288507976
2961-961-0006_260-123286-0031_4077-13754-0013,s2,no_recursion,1,inf
2961-961-0006_260-123286-0031_4077-13754-0013,s2,no_recursion,2,9.353243812730911
2961-961-0006_260-123286-0031_4077-13754-0013,s2,no_recursion,3,5.477656965881311
2961-961-0006_260-123286-0031_4077-13754-0013,s3,no_recursion,1,47.81862010414143
2961-961-0006_260-123286-0031_4077-13754-0013,s3,no_recursion,2,11.611738577267998
2961-961-0006_260-123286-0031_4077-13754-0013,s3,no_recursion,3,4.353417374350997
2961-961-0006_260-123286-0031_4077-13754-0013,s1,ungated_deflation,1,inf
2961-961-0006_260-123286-0031_4077-13754-0013,s1,ungated_deflation,2,nan
2961-961-0006_260-123286-0031_4077-13754-0013,s1,ungated_deflation,3,-0.0761284288507976
2961-961-0006_260-123286-0031_4077-13754-0013,s2,ungated_deflation,1,inf
2961-961-0006_260-123286-0031_4077-13754-0013,s2,ungated_deflation,2,10.550523037566723
2961-961-0006_260-123286-0031_4077-13754-0013,s2,ungated_deflation,3,-1.8142732002668072
2961-961-0006_260-123286-0031_4077-13754-0013,s3,ungated_deflation,1,38.80318094847018
2961-961-0006_260-123286-0031_4077-13754-0013,s3,ungated_deflation,2,2.925912464370168
2961-961-0006_260-123286-0031_4077-13754-0013,s3,ungated_deflation,3,-2.879628068022038
2961-961-0006_260-123286-0031_4077-13754-0013,s1,gated_deflation,1,inf
2961-961-0006_260-123286-0031_4077-13754-0013,s1,gated_deflation,2,nan
2961-961-0006_260-123286-0031_4077-13754-0013,s1,gated_deflation,3,-0.0761284288507976
2961-961-0006_260-123286-0031_4077-13754-0013,s2,gated_deflation,1,inf
2961-961-0006_260-123286-0031_4077-13754-0013,s2,gated_deflation,2,9.353243812730911
2961-961-0006_260-123286-0031_4077-13754-0013,s2,gated_deflation,3,5.477656965881311
2961-961-0006_260-123286-0031_4077-13754-0013,s3,gated_deflation,1,47.81862010414143
2961-961-0006_260-123286-0031_4077-13754-0013,s3,gated_deflation,2,11.611738577267998
2961-961-0006_260-123286-0031_4077-13754-0013,s3,gated_deflation,3,4.353417374350997
2961-961-0006_260-123286-0031_4077-13754-0013,s1,coarse_to_fine,1,inf
2961-961-0006_260-123286-0031_4077-13754-0013,s1,coarse_to_fine,2,nan
2961-961-0006_260-123286-0031_4077-13754-0013,s1,coarse_to_fine,3,-0.9786382919956584
2961-961-0006_260-123286-0031_4077-13754-0013,s2,coarse_to_fine,1,inf
2961-961-0006_260-123286-0031_4077-13754-0013,s2,coarse_to_fine,2,2.095618379191389
2961-961-0006_260-123286-0031_4077-13754-0013,s2,coarse_to_fine,3,3.486263275146091
2961-961-0006_260-123286-0031_4077-13754-0013,s3,coarse_to_fine,1,47.00317851694812
2961-961-0006_260-123286-0031_4077-13754-0013,s3,coarse_to_fine,2,10.803472570937803
2961-961-0006_260-123286-0031_4077-13754-0013,s3,coarse_to_fine,3,3.8468274274625336
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,no_recursion,1,inf
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,no_recursion,2,-17.680615826120423
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,no_recursion,3,-2.6744411906076064
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,no_recursion,1,inf
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,no_recursion,2,nan
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,no_recursion,3,-4.770252047895739
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,no_recursion,1,54.854514158160825
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,no_recursion,2,12.701277777898444
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,no_recursion,3,-2.6687402250683094
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,ungated_deflation,1,inf
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,ungated_deflation,2,-17.680615826120423
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,ungated_deflation,3,-2.6744411906076064
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,ungated_deflation,1,inf
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,ungated_deflation,2,nan
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,ungated_deflation,3,-8.102847221340783
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,ungated_deflation,1,36.10572557447662
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,ungated_deflation,2,8.803854907266306
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,ungated_deflation,3,-8.51951210212406
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,gated_deflation,1,inf
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,gated_deflation,2,-17.680615826120423
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,gated_deflation,3,-2.6744411906076064
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,gated_deflation,1,inf
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,gated_deflation,2,nan
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,gated_deflation,3,-8.102847221340783
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,gated_deflation,1,36.10572557447662
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,gated_deflation,2,8.803854907266306
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,gated_deflation,3,-8.51951210212406
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,coarse_to_fine,1,inf
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,coarse_to_fine,2,-19.306855014602576
5683-32866-0017_4992-23283-0011_6829-68771-0013,s1,coarse_to_fine,3,-1.5157959170133741
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,coarse_to_fine,1,inf
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,coarse_to_fine,2,nan
5683-32866-0017_4992-23283-0011_6829-68771-0013,s2,coarse_to_fine,3,-5.35474773250035
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,coarse_to_fine,1,51.233744283740315
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,coarse_to_fine,2,1.0810275184037401
5683-32866-0017_4992-23283-0011_6829-68771-0013,s3,coarse_to_fine,3,-8.754643756539433
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,no_recursion,1,67.33781298674106
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,no_recursion,2,9.535666719877234
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,no_recursion,3,9.03339907920272
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,no_recursion,1,inf
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,no_recursion,2,4.879265623869047
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,no_recursion,3,-5.420721285730396
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,no_recursion,1,30.574406983831523
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,no_recursion,2,nan
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,no_recursion,3,-5.485528601178137
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,ungated_deflation,1,60.305150163951666
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,ungated_deflation,2,-4.625342199981737
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,ungated_deflation,3,-17.050106248558595
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,ungated_deflation,1,inf
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,ungated_deflation,2,4.879265623869047
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,ungated_deflation,3,-5.420721285730396
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,ungated_deflation,1,28.780822164011887
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,ungated_deflation,2,nan
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,ungated_deflation,3,-2.7058333173840405
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,gated_deflation,1,67.33781298674106
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,gated_deflation,2,9.535666719877234
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,gated_deflation,3,9.03339907920272
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,gated_deflation,1,inf
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,gated_deflation,2,4.879265623869047
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,gated_deflation,3,-5.420721285730396
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,gated_deflation,1,30.574406983831523
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,gated_deflation,2,nan
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,gated_deflation,3,-5.485528601178137
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,coarse_to_fine,1,67.26630366087798
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,coarse_to_fine,2,9.852395027040682
1188-133604-0034_2830-3980-0019_260-123286-0013,s1,coarse_to_fine,3,9.137908874160651
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,coarse_to_fine,1,inf
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,coarse_to_fine,2,3.325988622911922
1188-133604-0034_2830-3980-0019_260-123286-0013,s2,coarse_to_fine,3,-6.1684532241627945
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,coarse_to_fine,1,31.593191430718832
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,coarse_to_fine,2,nan
1188-133604-0034_2830-3980-0019_260-123286-0013,s3,coarse_to_fine,3,-11.211247698052007
1284-1181-0014_7729-102255-0011_908-31957-0003,s1,no_recursion,1,inf
1284-1181-0014_7729-102255-0011_908-31957-0003,s1,no_recursion,2,3.731514934265236
1284-1181-0014_7729-102255-0011_908-31957-0003,s1,no_recursion,3,2.487192379625724
1284-1181-0014_7729-102255-0011_908-31957-0003,s2,no_recursion,1,35.643729088435514
1284-1181-0014_7729-102255-0011_908-31957-0003,s2,no_recursion,2,0.9205428587553688
1284-1181-0014_7729-102255-0011_908-31957-0003,s2,no_recursion,3,-3.193659315706459
1284-1181-0014_7729-102255-0011_908-31957-0003,s3,no_recursion,1,46.36120183755849
1284-1181-0014_7729-102255-0011_908-31957-0003,s3,no_recursion,2,nan
