diarization,dilate_ms,scene,speaker,system,m,si_sdr,si_sdr_pooled,level_error_db,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
real,0.0,long_00007_1188-4077-121,s3,coarse_to_fine,3,-19.119092460680072,-0.022702422941676716,9.092742038810234,,,0,SPEAKER_02,3
oracle,0.0,long_00008_672-5639-121,s1,no_recursion,3,-24.868628634713943,8.632514221414077,7.884763544619441,,,0,s1,3
oracle,0.0,long_00008_672-5639-121,s2,no_recursion,3,-5.541007274214764,0.4994260314755699,9.987673673377191,,,0,s2,3
oracle,0.0,long_00008_672-5639-121,s3,no_recursion,3,-18.715524830806977,6.553134131981918,8.573357897888268,,,0,s3,3
oracle,0.0,long_00008_672-5639-121,s1,ungated_deflation,3,-24.868628634713943,8.632514221414077,7.884763544619441,0,0,0,s1,3
oracle,0.0,long_00008_672-5639-121,s2,ungated_deflation,3,-5.069559323658499,-0.03787128687936346,15.104589366948238,1,1,0,s2,3
oracle,0.0,long_00008_672-5639-121,s3,ungated_deflation,3,-8.45531791300717,5.163568063512528,21.640974580353742,2,2,0,s3,3
oracle,0.0,long_00008_672-5639-121,s1,gated_deflation,3,-24.868628634713943,8.632514221414077,7.884763544619441,0,0,0,s1,3
oracle,0.0,long_00008_672-5639-121,s2,gated_deflation,3,-5.069559323658499,-0.03787128687936346,15.104589366948238,1,1,0,s2,3
oracle,0.0,long_00008_672-5639-121,s3,gated_deflation,3,-8.45531791300717,5.163568063512528,21.640974580353742,2,2,0,s3,3
oracle,0.0,long_00008_672-5639-121,s1,coarse_to_fine,3,-24.868628634713943,8.632514221414077,7.884763544619441,,,0,s1,3
oracle,0.0,long_00008_672-5639-121,s2,coarse_to_fine,3,-5.541007274214764,0.4994260314755699,9.987673673377191,,,0,s2,3
oracle,0.0,long_00008_672-5639-121,s3,coarse_to_fine,3,-18.715524830806977,6.553134131981918,8.573357897888268,,,0,s3,3
real,0.0,long_00008_672-5639-121,s1,no_recursion,3,-18.074667710040025,2.785595228557682,5.913487242675962,,,0,SPEAKER_02,3
real,0.0,long_00008_672-5639-121,s2,no_recursion,3,-7.35359985634653,-1.7403204698574042,7.889851781039824,,,0,SPEAKER_01,3
real,0.0,long_00008_672-5639-121,s3,no_recursion,3,-20.213449336734794,3.1995229707609587,8.560309297429473,,,0,SPEAKER_00,3
real,0.0,long_00008_672-5639-121,s1,ungated_deflation,3,-11.971389130812717,3.4299287038583848,20.867436727126908,2,2,0,SPEAKER_02,3
real,0.0,long_00008_672-5639-121,s2,ungated_deflation,3,-6.814982126416794,-2.8322063752995157,16.70565858098425,1,1,0,SPEAKER_01,3
real,0.0,long_00008_672-5639-121,s3,ungated_deflation,3,-20.213449336734794,3.1995229707609587,8.560309297429473,0,0,0,SPEAKER_00,3
real,0.0,long_00008_672-5639-121,s1,gated_deflation,3,-11.971389130812717,3.4299287038583848,20.867436727126908,2,2,0,SPEAKER_02,3
real,0.0,long_00008_672-5639-121,s2,gated_deflation,3,-6.814982126416794,-2.8322063752995157,16.70565858098425,1,1,0,SPEAKER_01,3
real,0.0,long_00008_672-5639-121,s3,gated_deflation,3,-20.213449336734794,3.1995229707609587,8.560309297429473,0,0,0,SPEAKER_00,3
real,0.0,long_00008_672-5639-121,s1,coarse_to_fine,3,-18.074667710040025,2.785595228557682,5.913487242675962,,,0,SPEAKER_02,3
real,0.0,long_00008_672-5639-121,s2,coarse_to_fine,3,-7.35359985634653,-1.7403204698574042,7.889851781039824,,,0,SPEAKER_01,3
real,0.0,long_00008_672-5639-121,s3,coarse_to_fine,3,-20.213449336734794,3.1995229707609587,8.560309297429473,,,0,SPEAKER_00,3
oracle,0.0,long_00009_4992-5105-1580,s1,no_recursion,3,-19.51004255951083,9.676341961063965,8.703798118091976,,,0,s1,3
oracle,0.0,long_00009_4992-5105-1580,s2,no_recursion,3,-10.063576699227038,5.5797868334411715,8.809986519079468,,,0,s2,3
oracle,0.0,long_00009_4992-5105-1580,s3,no_recursion,3,-32.07123073693285,4.2871349355757795,5.380654705452907,,,0,s3,3
oracle,0.0,long_00009_4992-5105-1580,s1,ungated_deflation,3,-19.51004255951083,9.676341961063965,8.703798118091976,0,0,0,s1,3
oracle,0.0,long_00009_4992-5105-1580,s2,ungated_deflation,3,-8.29780714697998,4.7123069566217595,11.925819781575456,1,1,0,s2,3
oracle,0.0,long_00009_4992-5105-1580,s3,ungated_deflation,3,-7.566072641580081,6.119294490504412,20.138048843746613,2,2,0,s3,3
oracle,0.0,long_00009_4992-5105-1580,s1,gated_deflation,3,-19.51004255951083,9.676341961063965,8.703798118091976,0,0,0,s1,3
oracle,0.0,long_00009_4992-5105-1580,s2,gated_deflation,3,-8.29780714697998,4.7123069566217595,11.925819781575456,1,1,0,s2,3
oracle,0.0,long_00009_4992-5105-1580,s3,gated_deflation,3,-7.566072641580081,6.119294490504412,20.138048843746613,2,2,0,s3,3
oracle,0.0,long_00009_4992-5105-1580,s1,coarse_to_fine,3,-19.51004255951083,9.676341961063965,8.703798118091976,,,0,s1,3
oracle,0.0,long_00009_4992-5105-1580,s2,coarse_to_fine,3,-10.063576699227038,5.5797868334411715,8.809986519079468,,,0,s2,3
oracle,0.0,long_00009_4992-5105-1580,s3,coarse_to_fine,3,-32.07123073693285,4.2871349355757795,5.380654705452907,,,0,s3,3
real,0.0,long_00009_4992-5105-1580,s1,no_recursion,3,-18.145478059829074,5.512448498120182,3.7227615735126363,,,0,SPEAKER_02,3
real,0.0,long_00009_4992-5105-1580,s2,no_recursion,3,-12.432674258599059,3.6996971648999577,7.244312240002444,,,0,SPEAKER_00,3
real,0.0,long_00009_4992-5105-1580,s3,no_recursion,3,-25.26493544167126,1.506554503768982,3.399836185991016,,,0,SPEAKER_01,3
real,0.0,long_00009_4992-5105-1580,s1,ungated_deflation,3,-23.35762318017948,5.386936639739828,8.075002058892057,1,1,0,SPEAKER_02,3
real,0.0,long_00009_4992-5105-1580,s2,ungated_deflation,3,-12.432674258599059,3.6996971648999577,7.244312240002444,0,0,0,SPEAKER_00,3
real,0.0,long_00009_4992-5105-1580,s3,ungated_deflation,3,-9.964912216318101,3.5676402076221,16.803557510951933,2,2,0,SPEAKER_01,3
real,0.0,long_00009_4992-5105-1580,s1,gated_deflation,3,-23.35762318017948,5.386936639739828,8.075002058892057,1,1,0,SPEAKER_02,3
real,0.0,long_00009_4992-5105-1580,s2,gated_deflation,3,-12.432674258599059,3.6996971648999577,7.244312240002444,0,0,0,SPEAKER_00,3
real,0.0,long_00009_4992-5105-1580,s3,gated_deflation,3,-9.964912216318101,3.5676402076221,16.803557510951933,2,2,0,SPEAKER_01,3
real,0.0,long_00009_4992-5105-1580,s1,coarse_to_fine,3,-18.145478059829074,5.512448498120182,3.7227615735126363,,,0,SPEAKER_02,3
real,0.0,long_00009_4992-5105-1580,s2,coarse_to_fine,3,-12.432674258599059,3.6996971648999577,7.244312240002444,,,0,SPEAKER_00,3
real,0.0,long_00009_4992-5105-1580,s3,coarse_to_fine,3,-25.26493544167126,1.506554503768982,3.399836185991016,,,0,SPEAKER_01,3
oracle,0.0,long_00010_2300-1089-8463,s1,no_recursion,3,-17.380502053679542,8.744998427594217,11.862615459535835,,,0,s1,3
oracle,0.0,long_00010_2300-1089-8463,s2,no_recursion,3,-6.766643988624063,2.2908164979629966,11.81191769207386,,,0,s2,3
oracle,0.0,long_00010_2300-1089-8463,s3,no_recursion,3,-18.792649533147046,7.114457691119335,9.997410877956781,,,0,s3,3
oracle,0.0,long_00010_2300-1089-8463,s1,ungated_deflation,3,-17.380502053679542,8.744998427594217,11.862615459535835,0,0,0,s1,3
oracle,0.0,long_00010_2300-1089-8463,s2,ungated_deflation,3,-7.772902019463421,-1.2018705773373426,19.61052515288657,1,1,0,s2,3
oracle,0.0,long_00010_2300-1089-8463,s3,ungated_deflation,3,-11.252623510379674,2.735113886949584,20.822071892821565,2,2,0,s3,3
oracle,0.0,long_00010_2300-1089-8463,s1,gated_deflation,3,-17.380502053679542,8.744998427594217,11.862615459535835,0,0,0,s1,3
oracle,0.0,long_00010_2300-1089-8463,s2,gated_deflation,3,-7.772902019463421,-1.2018705773373426,19.61052515288657,1,1,0,s2,3
oracle,0.0,long_00010_2300-1089-8463,s3,gated_deflation,3,-11.252623510379674,2.735113886949584,20.822071892821565,2,2,0,s3,3
oracle,0.0,long_00010_2300-1089-8463,s1,coarse_to_fine,3,-17.380502053679542,8.744998427594217,11.862615459535835,,,0,s1,3
oracle,0.0,long_00010_2300-1089-8463,s2,coarse_to_fine,3,-6.766643988624063,2.2908164979629966,11.81191769207386,,,0,s2,3
oracle,0.0,long_00010_2300-1089-8463,s3,coarse_to_fine,3,-18.792649533147046,7.114457691119335,9.997410877956781,,,0,s3,3
real,0.0,long_00010_2300-1089-8463,s1,no_recursion,3,-17.252912842110973,9.173436867144861,11.862854003604344,,,0,SPEAKER_02,3
real,0.0,long_00010_2300-1089-8463,s2,no_recursion,3,-11.394279577731485,-2.403444434521336,8.401127576978617,,,0,SPEAKER_01,3
real,0.0,long_00010_2300-1089-8463,s3,no_recursion,3,-52.65613544622305,2.1745483491393562,7.0551389425560505,,,0,SPEAKER_00,3
real,0.0,long_00010_2300-1089-8463,s1,ungated_deflation,3,-17.252912842110973,9.173436867144861,11.862854003604344,0,0,0,SPEAKER_02,3
real,0.0,long_00010_2300-1089-8463,s2,ungated_deflation,3,-8.869834434495454,-2.7812251795156073,22.307818103781628,2,2,0,SPEAKER_01,3
real,0.0,long_00010_2300-1089-8463,s3,ungated_deflation,3,-38.00886335410079,0.5647207459823198,6.7199649519599856,1,1,0,SPEAKER_00,3
real,0.0,long_00010_2300-1089-8463,s1,gated_deflation,3,-17.252912842110973,9.173436867144861,11.862854003604344,0,0,0,SPEAKER_02,3
real,0.0,long_00010_2300-1089-8463,s2,gated_deflation,3,-8.869834434495454,-2.7812251795156073,22.307818103781628,2,2,0,SPEAKER_01,3
real,0.0,long_00010_2300-1089-8463,s3,gated_deflation,3,-38.00886335410079,0.5647207459823198,6.7199649519599856,1,1,0,SPEAKER_00,3
real,0.0,long_00010_2300-1089-8463,s1,coarse_to_fine,3,-17.252912842110973,9.173436867144861,11.862854003604344,,,0,SPEAKER_02,3
real,0.0,long_00010_2300-1089-8463,s2,coarse_to_fine,3,-11.394279577731485,-2.403444434521336,8.401127576978617,,,0,SPEAKER_01,3
real,0.0,long_00010_2300-1089-8463,s3,coarse_to_fine,3,-52.65613544622305,2.1745483491393562,7.0551389425560505,,,0,SPEAKER_00,3
oracle,0.0,long_00011_5683-7176-4507,s1,no_recursion,3,-24.01401134324341,4.616329743682774,4.98052025450073,,,0,s1,3
oracle,0.0,long_00011_5683-7176-4507,s2,no_recursion,3,-6.704663900495335,5.767666741204679,6.043742559198055,,,0,s2,3
oracle,0.0,long_00011_5683-7176-4507,s3,no_recursion,3,-16.534380506086862,6.972353227838019,6.981588409414638,,,0,s3,3
oracle,0.0,long_00011_5683-7176-4507,s1,ungated_deflation,3,-24.01401134324341,4.616329743682774,4.98052025450073,0,0,0,s1,3
oracle,0.0,long_00011_5683-7176-4507,s2,ungated_deflation,3,-6.033168334094676,3.0973410249407025,9.50243693453895,1,1,0,s2,3
oracle,0.0,long_00011_5683-7176-4507,s3,ungated_deflation,3,-32.987893661124545,4.106440075941507,11.156126211913186,2,2,0,s3,3
oracle,0.0,long_00011_5683-7176-4507,s1,gated_deflation,3,-24.01401134324341,4.616329743682774,4.98052025450073,0,0,0,s1,3
oracle,0.0,long_00011_5683-7176-4507,s2,gated_deflation,3,-6.033168334094676,3.0973410249407025,9.50243693453895,1,1,0,s2,3
oracle,0.0,long_00011_5683-7176-4507,s3,gated_deflation,3,-32.987893661124545,4.106440075941507,11.156126211913186,2,2,0,s3,3
oracle,0.0,long_00011_5683-7176-4507,s1,coarse_to_fine,3,-24.01401134324341,4.616329743682774,4.98052025450073,,,0,s1,3
oracle,0.0,long_00011_5683-7176-4507,s2,coarse_to_fine,3,-6.704663900495335,5.767666741204679,6.043742559198055,,,0,s2,3
oracle,0.0,long_00011_5683-7176-4507,s3,coarse_to_fine,3,-16.534380506086862,6.972353227838019,6.981588409414638,,,0,s3,3
real,0.0,long_00011_5683-7176-4507,s1,no_recursion,3,-26.83426333658852,2.1903774757076775,2.4686122029132367,,,0,SPEAKER_00,3
real,0.0,long_00011_5683-7176-4507,s2,no_recursion,3,-8.589677603619544,2.2131663506224166,5.4911828492062735,,,0,SPEAKER_01,3
real,0.0,long_00011_5683-7176-4507,s3,no_recursion,3,-15.6289287476941,6.93018805939722,6.644780180927807,,,0,SPEAKER_02,3
real,0.0,long_00011_5683-7176-4507,s1,ungated_deflation,3,-16.864945188118767,4.886746761595054,6.982115392427769,1,1,0,SPEAKER_00,3
real,0.0,long_00011_5683-7176-4507,s2,ungated_deflation,3,-7.988074734940314,0.5455493862200923,8.445839823916318,2,2,0,SPEAKER_01,3
real,0.0,long_00011_5683-7176-4507,s3,ungated_deflation,3,-15.6289287476941,6.93018805939722,6.644780180927807,0,0,0,SPEAKER_02,3
real,0.0,long_00011_5683-7176-4507,s1,gated_deflation,3,-16.864945188118767,4.886746761595054,6.982115392427769,1,1,0,SPEAKER_00,3
real,0.0,long_00011_5683-7176-4507,s2,gated_deflation,3,-7.988074734940314,0.5455493862200923,8.445839823916318,2,2,0,SPEAKER_01,3
real,0.0,long_00011_5683-7176-4507,s3,gated_deflation,3,-15.6289287476941,6.93018805939722,6.644780180927807,0,0,0,SPEAKER_02,3
real,0.0,long_00011_5683-7176-4507,s1,coarse_to_fine,3,-26.83426333658852,2.1903774757076775,2.4686122029132367,,,0,SPEAKER_00,3
real,0.0,long_00011_5683-7176-4507,s2,coarse_to_fine,3,-8.589677603619544,2.2131663506224166,5.4911828492062735,,,0,SPEAKER_01,3
real,0.0,long_00011_5683-7176-4507,s3,coarse_to_fine,3,-15.6289287476941,6.93018805939722,6.644780180927807,,,0,SPEAKER_02,3
oracle,0.0,long_00012_1284-2300-3570,s1,no_recursion,3,-17.901484713483708,-0.46106500682512047,6.590434660511905,,,0,s1,3
oracle,0.0,long_00012_1284-2300-3570,s2,no_recursion,3,-4.934805218197294,5.940250871611042,11.00726288443999,,,0,s2,3
oracle,0.0,long_00012_1284-2300-3570,s3,no_recursion,3,-20.154576103703967,3.678830169121752,9.782110614101935,,,0,s3,3
oracle,0.0,long_00012_1284-2300-3570,s1,ungated_deflation,3,-17.901484713483708,-0.46106500682512047,6.590434660511905,0,0,0,s1,3
oracle,0.0,long_00012_1284-2300-3570,s2,ungated_deflation,3,-5.202086969566605,2.622442050401787,16.28202171686933,1,1,0,s2,3
oracle,0.0,long_00012_1284-2300-3570,s3,ungated_deflation,3,-11.966414804258035,1.2646111768526291,21.311058158215946,2,2,0,s3,3
oracle,0.0,long_00012_1284-2300-3570,s1,gated_deflation,3,-17.901484713483708,-0.46106500682512047,6.590434660511905,0,0,0,s1,3
oracle,0.0,long_00012_1284-2300-3570,s2,gated_deflation,3,-5.202086969566605,2.622442050401787,16.28202171686933,1,1,0,s2,3
oracle,0.0,long_00012_1284-2300-3570,s3,gated_deflation,3,-11.966414804258035,1.2646111768526291,21.311058158215946,2,2,0,s3,3
oracle,0.0,long_00012_1284-2300-3570,s1,coarse_to_fine,3,-17.901484713483708,-0.46106500682512047,6.590434660511905,,,0,s1,3
oracle,0.0,long_00012_1284-2300-3570,s2,coarse_to_fine,3,-4.934805218197294,5.940250871611042,11.00726288443999,,,0,s2,3
oracle,0.0,long_00012_1284-2300-3570,s3,coarse_to_fine,3,-20.154576103703967,3.678830169121752,9.782110614101935,,,0,s3,3
real,0.0,long_00012_1284-2300-3570,s1,no_recursion,3,-15.401259637720074,-0.09194089857231845,5.540765037141133,,,0,SPEAKER_00,3
real,0.0,long_00012_1284-2300-3570,s2,no_recursion,3,-5.76086000071519,5.503009755840765,9.496984763426674,,,0,SPEAKER_02,3
real,0.0,long_00012_1284-2300-3570,s3,no_recursion,3,-38.13598026585508,1.9615187601502115,6.537399320151415,,,0,SPEAKER_01,3
real,0.0,long_00012_1284-2300-3570,s1,ungated_deflation,3,-15.401259637720074,-0.09194089857231845,5.540765037141133,0,0,0,SPEAKER_00,3
real,0.0,long_00012_1284-2300-3570,s2,ungated_deflation,3,-5.510601444359137,2.620788514398144,14.70582773347903,1,1,0,SPEAKER_02,3
real,0.0,long_00012_1284-2300-3570,s3,ungated_deflation,3,-15.018942251456693,-1.5567812540748687,18.67987798460805,2,2,0,SPEAKER_01,3
real,0.0,long_00012_1284-2300-3570,s1,gated_deflation,3,-15.401259637720074,-0.09194089857231845,5.540765037141133,0,0,0,SPEAKER_00,3
real,0.0,long_00012_1284-2300-3570,s2,gated_deflation,3,-5.510601444359137,2.620788514398144,14.70582773347903,1,1,0,SPEAKER_02,3
real,0.0,long_00012_1284-2300-3570,s3,gated_deflation,3,-15.018942251456693,-1.5567812540748687,18.67987798460805,2,2,0,SPEAKER_01,3
real,0.0,long_00012_1284-2300-3570,s1,coarse_to_fine,3,-15.401259637720074,-0.09194089857231845,5.540765037141133,,,0,SPEAKER_00,3
real,0.0,long_00012_1284-2300-3570,s2,coarse_to_fine,3,-5.76086000071519,5.503009755840765,9.496984763426674,,,0,SPEAKER_02,3
real,0.0,long_00012_1284-2300-3570,s3,coarse_to_fine,3,-38.13598026585508,1.9615187601502115,6.537399320151415,,,0,SPEAKER_01,3
oracle,0.0,long_00013_4970-121-1320,s1,no_recursion,3,-29.84097715598423,6.455391919356565,9.655773641062456,,,0,s1,3
oracle,0.0,long_00013_4970-121-1320,s2,no_recursion,3,-8.116178182615577,0.626082913327356,7.970492213422428,,,0,s2,3
oracle,0.0,long_00013_4970-121-1320,s3,no_recursion,3,-5.160637295278182,9.592382622247062,10.810214350215698,,,0,s3,3
oracle,0.0,long_00013_4970-121-1320,s1,ungated_deflation,3,-29.84097715598423,6.455391919356565,9.655773641062456,0,0,0,s1,3
oracle,0.0,long_00013_4970-121-1320,s2,ungated_deflation,3,-7.962826277713113,-2.010219056119273,16.57804258994909,1,1,0,s2,3
oracle,0.0,long_00013_4970-121-1320,s3,ungated_deflation,3,-2.732965553034936,7.581985837996403,22.155511228846287,2,2,0,s3,3
oracle,0.0,long_00013_4970-121-1320,s1,gated_deflation,3,-29.84097715598423,6.455391919356565,9.655773641062456,0,0,0,s1,3
oracle,0.0,long_00013_4970-121-1320,s2,gated_deflation,3,-7.962826277713113,-2.010219056119273,16.57804258994909,1,1,0,s2,3
oracle,0.0,long_00013_4970-121-1320,s3,gated_deflation,3,-2.732965553034936,7.581985837996403,22.155511228846287,2,2,0,s3,3
oracle,0.0,long_00013_4970-121-1320,s1,coarse_to_fine,3,-29.84097715598423,6.455391919356565,9.655773641062456,,,0,s1,3
oracle,0.0,long_00013_4970-121-1320,s2,coarse_to_fine,3,-8.116178182615577,0.626082913327356,7.970492213422428,,,0,s2,3
oracle,0.0,long_00013_4970-121-1320,s3,coarse_to_fine,3,-5.160637295278182,9.592382622247062,10.810214350215698,,,0,s3,3
real,0.0,long_00013_4970-121-1320,s1,no_recursion,3,-34.05700796261193,5.705467580124777,9.346685664985191,,,0,SPEAKER_02,3
real,0.0,long_00013_4970-121-1320,s2,no_recursion,3,-9.949672870141503,-0.609749123883436,5.9828802116583715,,,0,SPEAKER_00,3
real,0.0,long_00013_4970-121-1320,s3,no_recursion,3,-8.245077697362165,5.062526322532611,7.917111369260543,,,0,SPEAKER_01,3
real,0.0,long_00013_4970-121-1320,s1,ungated_deflation,3,-17.095182259556005,5.742217347286039,13.13899879229288,1,1,0,SPEAKER_02,3
real,0.0,long_00013_4970-121-1320,s2,ungated_deflation,3,-7.313526070661678,-1.5581490156914424,19.078936275108127,2,2,0,SPEAKER_00,3
real,0.0,long_00013_4970-121-1320,s3,ungated_deflation,3,-8.245077697362165,5.062526322532611,7.917111369260543,0,0,0,SPEAKER_01,3
real,0.0,long_00013_4970-121-1320,s1,gated_deflation,3,-17.095182259556005,5.742217347286039,13.13899879229288,1,1,0,SPEAKER_02,3
real,0.0,long_00013_4970-121-1320,s2,gated_deflation,3,-7.313526070661678,-1.5581490156914424,19.078936275108127,2,2,0,SPEAKER_00,3
real,0.0,long_00013_4970-121-1320,s3,gated_deflation,3,-8.245077697362165,5.062526322532611,7.917111369260543,0,0,0,SPEAKER_01,3
real,0.0,long_00013_4970-121-1320,s1,coarse_to_fine,3,-34.05700796261193,5.705467580124777,9.346685664985191,,,0,SPEAKER_02,3
real,0.0,long_00013_4970-121-1320,s2,coarse_to_fine,3,-9.949672870141503,-0.609749123883436,5.9828802116583715,,,0,SPEAKER_00,3
real,0.0,long_00013_4970-121-1320,s3,coarse_to_fine,3,-8.245077697362165,5.062526322532611,7.917111369260543,,,0,SPEAKER_01,3
oracle,0.0,long_00014_6829-2094-7021,s1,no_recursion,3,-37.0215843995871,3.839134662839671,9.382497371979014,,,0,s1,3
oracle,0.0,long_00014_6829-2094-7021,s2,no_recursion,3,-14.537823818889724,5.731852463031761,7.773360494372833,,,0,s2,3
oracle,0.0,long_00014_6829-2094-7021,s3,no_recursion,3,-8.05214152862015,5.997321587080445,9.103513547538462,,,0,s3,3
oracle,0.0,long_00014_6829-2094-7021,s1,ungated_deflation,3,-37.0215843995871,3.839134662839671,9.382497371979014,0,0,0,s1,3
oracle,0.0,long_00014_6829-2094-7021,s2,ungated_deflation,3,-10.353768454442086,2.6486449470628837,14.007649500537308,1,1,0,s2,3
oracle,0.0,long_00014_6829-2094-7021,s3,ungated_deflation,3,-5.697762367754117,3.869522031203144,17.86182030011538,2,2,0,s3,3
oracle,0.0,long_00014_6829-2094-7021,s1,gated_deflation,3,-37.0215843995871,3.839134662839671,9.382497371979014,0,0,0,s1,3
oracle,0.0,long_00014_6829-2094-7021,s2,gated_deflation,3,-10.353768454442086,2.6486449470628837,14.007649500537308,1,1,0,s2,3
oracle,0.0,long_00014_6829-2094-7021,s3,gated_deflation,3,-5.697762367754117,3.869522031203144,17.86182030011538,2,2,0,s3,3
oracle,0.0,long_00014_6829-2094-7021,s1,coarse_to_fine,3,-37.0215843995871,3.839134662839671,9.382497371979014,,,0,s1,3
oracle,0.0,long_00014_6829-2094-7021,s2,coarse_to_fine,3,-14.537823818889724,5.731852463031761,7.773360494372833,,,0,s2,3
oracle,0.0,long_00014_6829-2094-7021,s3,coarse_to_fine,3,-8.05214152862015,5.997321587080445,9.103513547538462,,,0,s3,3
real,0.0,long_00014_6829-2094-7021,s1,no_recursion,3,-17.473428103930427,-1.4900439722444772,4.338286870090726,,,0,SPEAKER_01,3
real,0.0,long_00014_6829-2094-7021,s2,no_recursion,3,-36.65148116409949,1.4211340030660604,3.718021374118835,,,0,SPEAKER_02,3
real,0.0,long_00014_6829-2094-7021,s3,no_recursion,3,-9.85770609909128,3.973102283217926,7.78117122968818,,,0,SPEAKER_00,3
real,0.0,long_00014_6829-2094-7021,s1,ungated_deflation,3,-17.473428103930427,-1.4900439722444772,4.338286870090726,0,0,0,SPEAKER_01,3
real,0.0,long_00014_6829-2094-7021,s2,ungated_deflation,3,-11.339909820909284,1.7670580481580809,13.138908860664229,2,2,0,SPEAKER_02,3
real,0.0,long_00014_6829-2094-7021,s3,ungated_deflation,3,-9.957099517490844,3.2063326114505326,8.11159943305346,1,1,0,SPEAKER_00,3
real,0.0,long_00014_6829-2094-7021,s1,gated_deflation,3,-17.473428103930427,-1.4900439722444772,4.338286870090726,0,0,0,SPEAKER_01,3
real,0.0,long_00014_6829-2094-7021,s2,gated_deflation,3,-11.339909820909284,1.7670580481580809,13.138908860664229,2,2,0,SPEAKER_02,3
real,0.0,long_00014_6829-2094-7021,s3,gated_deflation,3,-9.957099517490844,3.2063326114505326,8.11159943305346,1,1,0,SPEAKER_00,3
real,0.0,long_00014_6829-2094-7021,s1,coarse_to_fine,3,-17.473428103930427,-1.4900439722444772,4.338286870090726,,,0,SPEAKER_01,3
real,0.0,long_00014_6829-2094-7021,s2,coarse_to_fine,3,-36.65148116409949,1.4211340030660604,3.718021374118835,,,0,SPEAKER_02,3
real,0.0,long_00014_6829-2094-7021,s3,coarse_to_fine,3,-9.85770609909128,3.973102283217926,7.78117122968818,,,0,SPEAKER_00,3
oracle,0.0,long_00015_4992-1089-4970,s1,no_recursion,3,-15.048121478701251,10.755047037665381,8.888278462742521,,,0,s1,3
oracle,0.0,long_00015_4992-1089-4970,s2,no_recursion,3,-6.5406885075250445,6.046936486551604,10.576693520259115,,,0,s2,3
oracle,0.0,long_00015_4992-1089-4970,s3,no_recursion,3,-19.701886347624548,13.946419778993072,10.227640822814035,,,0,s3,3
oracle,0.0,long_00015_4992-1089-4970,s1,ungated_deflation,3,-15.048121478701251,10.755047037665381,8.888278462742521,0,0,0,s1,3
oracle,0.0,long_00015_4992-1089-4970,s2,ungated_deflation,3,-6.568637734184825,3.415851859707897,13.537873107198964,1,1,0,s2,3
oracle,0.0,long_00015_4992-1089-4970,s3,ungated_deflation,3,-12.4323195623312,11.36291406580131,21.155151479002416,2,2,0,s3,3
oracle,0.0,long_00015_4992-1089-4970,s1,gated_deflation,3,-15.048121478701251,10.755047037665381,8.888278462742521,0,0,0,s1,3
oracle,0.0,long_00015_4992-1089-4970,s2,gated_deflation,3,-6.568637734184825,3.415851859707897,13.537873107198964,1,1,0,s2,3
oracle,0.0,long_00015_4992-1089-4970,s3,gated_deflation,3,-12.4323195623312,11.36291406580131,21.155151479002416,2,2,0,s3,3
oracle,0.0,long_00015_4992-1089-4970,s1,coarse_to_fine,3,-15.048121478701251,10.755047037665381,8.888278462742521,,,0,s1,3
oracle,0.0,long_00015_4992-1089-4970,s2,coarse_to_fine,3,-6.5406885075250445,6.046936486551604,10.576693520259115,,,0,s2,3
oracle,0.0,long_00015_4992-1089-4970,s3,coarse_to_fine,3,-19.701886347624548,13.946419778993072,10.227640822814035,,,0,s3,3
real,0.0,long_00015_4992-1089-4970,s1,no_recursion,3,-31.076703350988574,7.091711717010204,5.704417300337,,,0,SPEAKER_01,3
real,0.0,long_00015_4992-1089-4970,s2,no_recursion,3,-8.295220631495486,3.297115409139992,9.560632439230625,,,0,SPEAKER_02,3
real,0.0,long_00015_4992-1089-4970,s3,no_recursion,3,-13.371751280407434,7.777474458669914,7.512454685388056,,,0,SPEAKER_00,3
real,0.0,long_00015_4992-1089-4970,s1,ungated_deflation,3,-14.44947188475615,8.339094088708645,9.480089661856768,1,1,0,SPEAKER_01,3
real,0.0,long_00015_4992-1089-4970,s2,ungated_deflation,3,-8.316086999343327,0.4382090271708952,14.070171749607898,2,2,0,SPEAKER_02,3
real,0.0,long_00015_4992-1089-4970,s3,ungated_deflation,3,-13.371751280407434,7.777474458669914,7.512454685388056,0,0,0,SPEAKER_00,3
real,0.0,long_00015_4992-1089-4970,s1,gated_deflation,3,-14.44947188475615,8.339094088708645,9.480089661856768,1,1,0,SPEAKER_01,3
real,0.0,long_00015_4992-1089-4970,s2,gated_deflation,3,-8.316086999343327,0.4382090271708952,14.070171749607898,2,2,0,SPEAKER_02,3
real,0.0,long_00015_4992-1089-4970,s3,gated_deflation,3,-13.371751280407434,7.777474458669914,7.512454685388056,0,0,0,SPEAKER_00,3
real,0.0,long_00015_4992-1089-4970,s1,coarse_to_fine,3,-31.076703350988574,7.091711717010204,5.704417300337,,,0,SPEAKER_01,3
real,0.0,long_00015_4992-1089-4970,s2,coarse_to_fine,3,-8.295220631495486,3.297115409139992,9.560632439230625,,,0,SPEAKER_02,3
real,0.0,long_00015_4992-1089-4970,s3,coarse_to_fine,3,-13.371751280407434,7.777474458669914,7.512454685388056,,,0,SPEAKER_00,3
oracle,0.0,long_00016_4970-5639-1221,s1,no_recursion,3,-11.984781694779462,8.22678187861294,4.745234206358613,,,0,s1,3
