diarization,dilate_ms,scene,speaker,system,m,si_sdr,si_sdr_pooled,level_error_db,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
oracle,0.0,long_00001_3729-2300-8230,s1,coarse_to_fine,3,-13.025236254905167,7.692965484154213,11.477379939962496,,,0,s1,3
oracle,0.0,long_00001_3729-2300-8230,s2,coarse_to_fine,3,-3.9544617068110464,7.8471108613147456,10.860770001826614,,,0,s2,3
oracle,0.0,long_00001_3729-2300-8230,s3,coarse_to_fine,3,-21.803081156540255,1.8853302426722176,7.981876558716419,,,0,s3,3
oracle,400.0,long_00001_3729-2300-8230,s1,no_recursion,3,-12.961000955530963,7.68342685097775,11.530983733178031,,,0,s1,3
oracle,400.0,long_00001_3729-2300-8230,s2,no_recursion,3,-3.8321446071466196,5.736808720959456,11.3189620608743,,,0,s2,3
oracle,400.0,long_00001_3729-2300-8230,s3,no_recursion,3,-21.736216153773867,1.7005799265036092,7.961353991305461,,,0,s3,3
oracle,400.0,long_00001_3729-2300-8230,s1,ungated_deflation,3,-12.961000955530963,7.68342685097775,11.530983733178031,0,0,0,s1,3
oracle,400.0,long_00001_3729-2300-8230,s2,ungated_deflation,3,-4.062422080184903,5.244277676648638,11.56568649170513,1,1,0,s2,3
oracle,400.0,long_00001_3729-2300-8230,s3,ungated_deflation,3,-16.6993957096784,0.29982903703605496,20.5829489218811,2,2,0,s3,3
oracle,400.0,long_00001_3729-2300-8230,s1,gated_deflation,3,-12.961000955530963,7.68342685097775,11.530983733178031,0,0,0,s1,3
oracle,400.0,long_00001_3729-2300-8230,s2,gated_deflation,3,-4.062422080184903,5.244277676648638,11.56568649170513,1,1,0,s2,3
oracle,400.0,long_00001_3729-2300-8230,s3,gated_deflation,3,-16.6993957096784,0.29982903703605496,20.5829489218811,2,2,0,s3,3
oracle,400.0,long_00001_3729-2300-8230,s1,coarse_to_fine,3,-12.961000955530963,7.68342685097775,11.530983733178031,,,0,s1,3
oracle,400.0,long_00001_3729-2300-8230,s2,coarse_to_fine,3,-3.8321446071466196,5.736808720959456,11.3189620608743,,,0,s2,3
oracle,400.0,long_00001_3729-2300-8230,s3,coarse_to_fine,3,-21.736216153773867,1.7005799265036092,7.961353991305461,,,0,s3,3
real,0.0,long_00001_3729-2300-8230,s1,no_recursion,3,-22.25733768872617,3.0662392500023614,7.962282040045501,,,0,SPEAKER_02,3
