diarization,dilate_ms,scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
oracle,400.0,long_00000_5639-61-121,s2,no_recursion,3,2,1.8385240258299071,,,0,s2,3
oracle,400.0,long_00000_5639-61-121,s3,no_recursion,3,1,13.4316219475127,,,0,s3,3
oracle,400.0,long_00000_5639-61-121,s3,no_recursion,3,2,-0.849409781000061,,,0,s3,3
oracle,400.0,long_00000_5639-61-121,s1,ungated_deflation,3,1,9.00167684254205,0,0,0,s1,3
oracle,400.0,long_00000_5639-61-121,s1,ungated_deflation,3,2,-6.359498587564937,0,0,0,s1,3
oracle,400.0,long_00000_5639-61-121,s2,ungated_deflation,3,1,7.590744424722483,1,1,0,s2,3
oracle,400.0,long_00000_5639-61-121,s2,ungated_deflation,3,2,0.7088822442297499,1,1,0,s2,3
oracle,400.0,long_00000_5639-61-121,s3,ungated_deflation,3,1,14.38448278321519,2,2,0,s3,3
oracle,400.0,long_00000_5639-61-121,s3,ungated_deflation,3,2,-5.562221246874094,2,2,0,s3,3
oracle,400.0,long_00000_5639-61-121,s1,gated_deflation,3,1,9.00167684254205,0,0,0,s1,3
oracle,400.0,long_00000_5639-61-121,s1,gated_deflation,3,2,-6.359498587564937,0,0,0,s1,3
oracle,400.0,long_00000_5639-61-121,s2,gated_deflation,3,1,7.590744424722483,1,1,0,s2,3
oracle,400.0,long_00000_5639-61-121,s2,gated_deflation,3,2,0.7088822442297499,1,1,0,s2,3
oracle,400.0,long_00000_5639-61-121,s3,gated_deflation,3,1,14.38448278321519,2,2,0,s3,3
oracle,400.0,long_00000_5639-61-121,s3,gated_deflation,3,2,-5.562221246874094,2,2,0,s3,3
oracle,400.0,long_00000_5639-61-121,s1,coarse_to_fine,3,1,9.00167684254205,,,2,s1,3
oracle,400.0,long_00000_5639-61-121,s1,coarse_to_fine,3,2,-6.359498587564937,,,2,s1,3
oracle,400.0,long_00000_5639-61-121,s2,coarse_to_fine,3,1,8.168237653460888,,,2,s2,3
oracle,400.0,long_00000_5639-61-121,s2,coarse_to_fine,3,2,1.517346725200994,,,2,s2,3
oracle,400.0,long_00000_5639-61-121,s3,coarse_to_fine,3,1,13.4316219475127,,,2,s3,3
oracle,400.0,long_00000_5639-61-121,s3,coarse_to_fine,3,2,-0.849409781000061,,,2,s3,3
oracle,800.0,long_00000_5639-61-121,s1,no_recursion,3,1,7.476471378209359,,,0,s1,3
oracle,800.0,long_00000_5639-61-121,s1,no_recursion,3,2,-6.396729912544207,,,0,s1,3
oracle,800.0,long_00000_5639-61-121,s2,no_recursion,3,1,2.941552170294299,,,0,s2,3
oracle,800.0,long_00000_5639-61-121,s2,no_recursion,3,2,2.1255002331391877,,,0,s2,3
oracle,800.0,long_00000_5639-61-121,s3,no_recursion,3,1,6.73785068159412,,,0,s3,3
oracle,800.0,long_00000_5639-61-121,s3,no_recursion,3,2,-1.0261597743433801,,,0,s3,3
