diarization,scene,speaker,system,round,accepted,mean_variance,margin,vad_coverage,artifact_score,reason,cluster
real_index_order,long_00009_4992-5105-1580,s3,coarse_to_fine,0,False,5.7955696026185394e-05,0.09252519787917346,1.0,0.599771047358367,margin,SPEAKER_01
real_index_order,long_00009_4992-5105-1580,s1,coarse_to_fine,1,True,5.031928522641089e-05,0.5128729095937534,1.0,0.33532548416076613,accepted,SPEAKER_02
real_index_order,long_00009_4992-5105-1580,s2,coarse_to_fine,1,True,3.234701503994554e-05,0.5633337629347208,1.0,0.48244492877778505,accepted,SPEAKER_00
real_index_order,long_00009_4992-5105-1580,s3,coarse_to_fine,1,False,5.7955696026185394e-05,0.027832551565345365,1.0,0.599771047358367,margin,SPEAKER_01
oracle,long_00010_2300-1089-8463,s1,gated_deflation,0,True,0.0,0.29643015467997547,0.9960992907801418,0.7271065959863129,accepted,s1
oracle,long_00010_2300-1089-8463,s2,gated_deflation,0,True,0.0,0.30219390362839604,0.9288460295922982,0.7672424106163763,accepted,s2
oracle,long_00010_2300-1089-8463,s3,gated_deflation,0,True,0.0,0.46784150890616255,0.9781144781144782,0.7792563115220169,accepted,s3
oracle,long_00010_2300-1089-8463,s1,coarse_to_fine,0,False,0.0,-0.025225902730992567,0.9960992907801418,0.2969292800745259,margin,s1
oracle,long_00010_2300-1089-8463,s2,coarse_to_fine,0,True,0.0,0.10134943897995574,1.0,0.36969326301478783,accepted,s2
oracle,long_00010_2300-1089-8463,s3,coarse_to_fine,0,False,0.0,0.04757396417739512,0.9865319865319865,0.5178281970403698,margin,s3
oracle,long_00010_2300-1089-8463,s1,coarse_to_fine,1,False,0.0,-0.21406207571318547,0.9960992907801418,0.2969292800745259,margin,s1
oracle,long_00010_2300-1089-8463,s2,coarse_to_fine,1,True,0.0,0.23361124347948636,0.9928191489361702,0.33105209288205417,accepted,s2
oracle,long_00010_2300-1089-8463,s3,coarse_to_fine,1,False,0.0,-0.035831522671880944,0.9865319865319865,0.5178281970403698,margin,s3
real,long_00010_2300-1089-8463,s1,gated_deflation,0,True,2.4481260891100974e-05,0.4404380704478516,0.9870791809212157,0.7382655782555526,accepted,SPEAKER_02
real,long_00010_2300-1089-8463,s2,gated_deflation,0,True,0.00019383274115203795,0.22888545938254123,0.9861875258157786,0.778175957293336,accepted,SPEAKER_01
real,long_00010_2300-1089-8463,s3,gated_deflation,0,True,4.6022024218494805e-05,0.636147769306552,0.9996160039638301,0.7995782252130234,accepted,SPEAKER_00
real,long_00010_2300-1089-8463,s1,coarse_to_fine,0,True,2.4481260891100974e-05,0.3022873462058959,0.9878595478595479,0.2550512137336388,accepted,SPEAKER_02
real,long_00010_2300-1089-8463,s2,coarse_to_fine,0,False,0.00019383274115203795,-0.2568870947674866,1.0,0.2990464165161134,margin,SPEAKER_01
real,long_00010_2300-1089-8463,s3,coarse_to_fine,0,False,4.6022024218494805e-05,-0.07584156083076354,1.0,0.5001733481371398,margin,SPEAKER_00
real,long_00010_2300-1089-8463,s1,coarse_to_fine,1,True,2.4481260891100974e-05,0.4671981740747286,0.987974987974988,0.28144018457333037,accepted,SPEAKER_02
real,long_00010_2300-1089-8463,s2,coarse_to_fine,1,False,0.00019383274115203795,-0.42765707403883224,1.0,0.2990464165161134,margin,SPEAKER_01
real,long_00010_2300-1089-8463,s3,coarse_to_fine,1,False,4.6022024218494805e-05,-0.07584156083076354,1.0,0.5001733481371398,margin,SPEAKER_00
real_forced_m,long_00010_2300-1089-8463,s1,gated_deflation,0,True,2.4481260891100974e-05,0.4404380704478516,0.9870791809212157,0.7382655782555526,accepted,SPEAKER_02
real_forced_m,long_00010_2300-1089-8463,s2,gated_deflation,0,True,0.00019383274115203795,0.22888545938254123,0.9861875258157786,0.778175957293336,accepted,SPEAKER_01
real_forced_m,long_00010_2300-1089-8463,s3,gated_deflation,0,True,4.6022024218494805e-05,0.636147769306552,0.9996160039638301,0.7995782252130234,accepted,SPEAKER_00
real_forced_m,long_00010_2300-1089-8463,s1,coarse_to_fine,0,True,2.4481260891100974e-05,0.3022873462058959,0.9878595478595479,0.2550512137336388,accepted,SPEAKER_02
real_forced_m,long_00010_2300-1089-8463,s2,coarse_to_fine,0,False,0.00019383274115203795,-0.2568870947674866,1.0,0.2990464165161134,margin,SPEAKER_01
real_forced_m,long_00010_2300-1089-8463,s3,coarse_to_fine,0,False,4.6022024218494805e-05,-0.07584156083076354,1.0,0.5001733481371398,margin,SPEAKER_00
real_forced_m,long_00010_2300-1089-8463,s1,coarse_to_fine,1,True,2.4481260891100974e-05,0.4671981740747286,0.987974987974988,0.28144018457333037,accepted,SPEAKER_02
real_forced_m,long_00010_2300-1089-8463,s2,coarse_to_fine,1,False,0.00019383274115203795,-0.42765707403883224,1.0,0.2990464165161134,margin,SPEAKER_01
real_forced_m,long_00010_2300-1089-8463,s3,coarse_to_fine,1,False,4.6022024218494805e-05,-0.07584156083076354,1.0,0.5001733481371398,margin,SPEAKER_00
real_index_order,long_00010_2300-1089-8463,s1,gated_deflation,0,True,2.4481260891100974e-05,0.4404380704478516,0.9870791809212157,0.7382655782555526,accepted,SPEAKER_02
real_index_order,long_00010_2300-1089-8463,s2,gated_deflation,0,True,0.00019383274115203795,0.21349924111099156,0.9130386892468677,0.7804091495083124,accepted,SPEAKER_01
real_index_order,long_00010_2300-1089-8463,s3,gated_deflation,0,True,4.6022024218494805e-05,0.6208090278482695,0.9996903257772823,0.7980690408067437,accepted,SPEAKER_00
real_index_order,long_00010_2300-1089-8463,s1,coarse_to_fine,0,True,2.4481260891100974e-05,0.3022873462058959,0.9878595478595479,0.2550512137336388,accepted,SPEAKER_02
real_index_order,long_00010_2300-1089-8463,s2,coarse_to_fine,0,False,0.00019383274115203795,-0.2568870947674866,1.0,0.2990464165161134,margin,SPEAKER_01
real_index_order,long_00010_2300-1089-8463,s3,coarse_to_fine,0,False,4.6022024218494805e-05,-0.07584156083076354,1.0,0.5001733481371398,margin,SPEAKER_00
real_index_order,long_00010_2300-1089-8463,s1,coarse_to_fine,1,True,2.4481260891100974e-05,0.4671981740747286,0.987974987974988,0.28144018457333037,accepted,SPEAKER_02
real_index_order,long_00010_2300-1089-8463,s2,coarse_to_fine,1,False,0.00019383274115203795,-0.42765707403883224,1.0,0.2990464165161134,margin,SPEAKER_01
real_index_order,long_00010_2300-1089-8463,s3,coarse_to_fine,1,False,4.6022024218494805e-05,-0.07584156083076354,1.0,0.5001733481371398,margin,SPEAKER_00
oracle,long_00011_5683-7176-4507,s1,gated_deflation,0,True,0.0,0.5635842251085645,0.9490069284064665,0.7906003890571861,accepted,s1
oracle,long_00011_5683-7176-4507,s2,gated_deflation,0,True,0.0,0.35744606197164946,0.9474107392560828,0.7658090653877401,accepted,s2
oracle,long_00011_5683-7176-4507,s3,gated_deflation,0,True,0.0,0.46389504302000595,0.9733041678426945,0.7100484958183765,accepted,s3
oracle,long_00011_5683-7176-4507,s1,coarse_to_fine,0,True,0.0,0.3264592167192078,0.9490069284064665,0.5284694598456567,accepted,s1
oracle,long_00011_5683-7176-4507,s2,coarse_to_fine,0,True,0.0,0.6766983912843234,0.9713625866050808,0.41245104385543624,accepted,s2
oracle,long_00011_5683-7176-4507,s3,coarse_to_fine,0,False,0.0,-0.04860585594572436,0.9560243986577602,0.3809434955159253,margin,s3
oracle,long_00011_5683-7176-4507,s1,coarse_to_fine,1,True,0.0,0.5134018349465782,0.957328714395689,0.5574660655950396,accepted,s1
oracle,long_00011_5683-7176-4507,s2,coarse_to_fine,1,True,0.0,0.6535385959509425,0.9713317936874519,0.41767719817246185,accepted,s2
oracle,long_00011_5683-7176-4507,s3,coarse_to_fine,1,False,0.0,-0.06800529073770928,0.9560243986577602,0.3809434955159253,margin,s3
real,long_00011_5683-7176-4507,s1,gated_deflation,0,True,4.1741069189270015e-05,0.5520011020154953,0.9613902237755448,0.8052226371976028,accepted,SPEAKER_00
real,long_00011_5683-7176-4507,s2,gated_deflation,0,True,6.865437512250634e-05,0.3771090891409636,0.9958496804599403,0.7771699245788412,accepted,SPEAKER_01
real,long_00011_5683-7176-4507,s3,gated_deflation,0,True,3.4119891703388527e-05,0.45945598068231097,0.98085917896216,0.7255692535529387,accepted,SPEAKER_02
real,long_00011_5683-7176-4507,s1,coarse_to_fine,0,True,4.1741069189270015e-05,0.3221260804992949,1.0,0.5504004880651566,accepted,SPEAKER_00
real,long_00011_5683-7176-4507,s2,coarse_to_fine,0,True,6.865437512250634e-05,0.6154795869428651,1.0,0.4059304687747249,accepted,SPEAKER_01
real,long_00011_5683-7176-4507,s3,coarse_to_fine,0,True,3.4119891703388527e-05,0.18958432512562273,1.0,0.35817942752608917,accepted,SPEAKER_02
real,long_00011_5683-7176-4507,s1,coarse_to_fine,1,True,4.1741069189270015e-05,0.5863048765685119,1.0,0.5665849438896137,accepted,SPEAKER_00
real,long_00011_5683-7176-4507,s2,coarse_to_fine,1,True,6.865437512250634e-05,0.629061224545155,1.0,0.3795542611022642,accepted,SPEAKER_01
real,long_00011_5683-7176-4507,s3,coarse_to_fine,1,True,3.4119891703388527e-05,0.3906469050658518,1.0,0.3647588743690911,accepted,SPEAKER_02
real_forced_m,long_00011_5683-7176-4507,s1,gated_deflation,0,True,4.1741069189270015e-05,0.5520011020154953,0.9613902237755448,0.8052226371976028,accepted,SPEAKER_00
real_forced_m,long_00011_5683-7176-4507,s2,gated_deflation,0,True,6.865437512250634e-05,0.3771090891409636,0.9958496804599403,0.7771699245788412,accepted,SPEAKER_01
real_forced_m,long_00011_5683-7176-4507,s3,gated_deflation,0,True,3.4119891703388527e-05,0.45945598068231097,0.98085917896216,0.7255692535529387,accepted,SPEAKER_02
real_forced_m,long_00011_5683-7176-4507,s1,coarse_to_fine,0,True,4.1741069189270015e-05,0.3221260804992949,1.0,0.5504004880651566,accepted,SPEAKER_00
real_forced_m,long_00011_5683-7176-4507,s2,coarse_to_fine,0,True,6.865437512250634e-05,0.6154795869428651,1.0,0.4059304687747249,accepted,SPEAKER_01
real_forced_m,long_00011_5683-7176-4507,s3,coarse_to_fine,0,True,3.4119891703388527e-05,0.18958432512562273,1.0,0.35817942752608917,accepted,SPEAKER_02
real_forced_m,long_00011_5683-7176-4507,s1,coarse_to_fine,1,True,4.1741069189270015e-05,0.5863048765685119,1.0,0.5665849438896137,accepted,SPEAKER_00
real_forced_m,long_00011_5683-7176-4507,s2,coarse_to_fine,1,True,6.865437512250634e-05,0.629061224545155,1.0,0.3795542611022642,accepted,SPEAKER_01
real_forced_m,long_00011_5683-7176-4507,s3,coarse_to_fine,1,True,3.4119891703388527e-05,0.3906469050658518,1.0,0.3647588743690911,accepted,SPEAKER_02
real_index_order,long_00011_5683-7176-4507,s1,gated_deflation,0,True,4.1741069189270015e-05,0.5754917659011369,0.982175622542595,0.8101467482240571,accepted,SPEAKER_00
real_index_order,long_00011_5683-7176-4507,s2,gated_deflation,0,True,6.865437512250634e-05,0.37912704398789426,0.9688454610506576,0.7728934128342033,accepted,SPEAKER_01
real_index_order,long_00011_5683-7176-4507,s3,gated_deflation,0,True,3.4119891703388527e-05,0.46226773089908074,0.9969386730904346,0.7261895818056879,accepted,SPEAKER_02
real_index_order,long_00011_5683-7176-4507,s1,coarse_to_fine,0,True,4.1741069189270015e-05,0.3221260804992949,1.0,0.5504004880651566,accepted,SPEAKER_00
real_index_order,long_00011_5683-7176-4507,s2,coarse_to_fine,0,True,6.865437512250634e-05,0.6154795869428651,1.0,0.4059304687747249,accepted,SPEAKER_01
real_index_order,long_00011_5683-7176-4507,s3,coarse_to_fine,0,True,3.4119891703388527e-05,0.18958432512562273,1.0,0.35817942752608917,accepted,SPEAKER_02
real_index_order,long_00011_5683-7176-4507,s1,coarse_to_fine,1,True,4.1741069189270015e-05,0.5863048765685119,1.0,0.5665849438896137,accepted,SPEAKER_00
real_index_order,long_00011_5683-7176-4507,s2,coarse_to_fine,1,True,6.865437512250634e-05,0.629061224545155,1.0,0.3795542611022642,accepted,SPEAKER_01
real_index_order,long_00011_5683-7176-4507,s3,coarse_to_fine,1,True,3.4119891703388527e-05,0.3906469050658518,1.0,0.3647588743690911,accepted,SPEAKER_02
oracle,long_00012_1284-2300-3570,s1,gated_deflation,0,True,0.0,0.3441935122098505,0.9870872350911779,0.7364768776084476,accepted,s1
oracle,long_00012_1284-2300-3570,s2,gated_deflation,0,True,0.0,0.40194166082506755,0.944026782112156,0.6732172651089899,accepted,s2
oracle,long_00012_1284-2300-3570,s3,gated_deflation,0,True,0.0,0.47227440437019075,0.954610273146923,0.7151323668464479,accepted,s3
oracle,long_00012_1284-2300-3570,s1,coarse_to_fine,0,False,0.0,-0.424809946956684,0.9870872350911779,0.2840027069848538,margin,s1
oracle,long_00012_1284-2300-3570,s2,coarse_to_fine,0,True,0.0,0.22401078895893944,0.9542280438681603,0.2276803714563582,accepted,s2
oracle,long_00012_1284-2300-3570,s3,coarse_to_fine,0,True,0.0,0.1740497543580552,0.9594836964511482,0.23779828226557823,accepted,s3
oracle,long_00012_1284-2300-3570,s1,coarse_to_fine,1,False,0.0,-0.4712314527091242,0.9870872350911779,0.2840027069848538,margin,s1
oracle,long_00012_1284-2300-3570,s2,coarse_to_fine,1,True,0.0,0.24555940913891605,0.9563450060274618,0.21452681493267722,accepted,s2
oracle,long_00012_1284-2300-3570,s3,coarse_to_fine,1,True,0.0,0.18823298783025955,0.9655626120960865,0.17005930583049586,accepted,s3
real,long_00012_1284-2300-3570,s1,gated_deflation,0,True,4.2004077431563446e-05,0.3592700810465994,1.0,0.7566088995520396,accepted,SPEAKER_00
real,long_00012_1284-2300-3570,s2,gated_deflation,0,True,0.0001616385991049479,0.39332709337587407,0.9771996386630533,0.6996986119069726,accepted,SPEAKER_02
real,long_00012_1284-2300-3570,s3,gated_deflation,0,True,0.00020785866813445952,0.32478165039620593,0.9911464609946172,0.7151814111898698,accepted,SPEAKER_01
real,long_00012_1284-2300-3570,s1,coarse_to_fine,0,False,4.2004077431563446e-05,-0.20446417938448785,1.0,0.27556080890333307,margin,SPEAKER_00
real,long_00012_1284-2300-3570,s2,coarse_to_fine,0,True,0.0001616385991049479,0.19741269959107272,0.9841481481481481,0.2668670316759567,accepted,SPEAKER_02
real,long_00012_1284-2300-3570,s3,coarse_to_fine,0,False,0.00020785866813445952,0.041724835787847914,0.9879461279461279,0.21581814929924104,margin,SPEAKER_01
real,long_00012_1284-2300-3570,s1,coarse_to_fine,1,False,4.2004077431563446e-05,-0.30440297359717156,1.0,0.27556080890333307,margin,SPEAKER_00
real,long_00012_1284-2300-3570,s2,coarse_to_fine,1,True,0.0001616385991049479,0.48926455263358765,0.9837845117845118,0.2516464253273936,accepted,SPEAKER_02
real,long_00012_1284-2300-3570,s3,coarse_to_fine,1,False,0.00020785866813445952,-0.16280695417616775,0.9879461279461279,0.21581814929924104,margin,SPEAKER_01
real_forced_m,long_00012_1284-2300-3570,s1,gated_deflation,0,True,4.2004077431563446e-05,0.3592700810465994,1.0,0.7566088995520396,accepted,SPEAKER_00
real_forced_m,long_00012_1284-2300-3570,s2,gated_deflation,0,True,0.0001616385991049479,0.39332709337587407,0.9771996386630533,0.6996986119069726,accepted,SPEAKER_02
real_forced_m,long_00012_1284-2300-3570,s3,gated_deflation,0,True,0.00020785866813445952,0.32478165039620593,0.9911464609946172,0.7151814111898698,accepted,SPEAKER_01
real_forced_m,long_00012_1284-2300-3570,s1,coarse_to_fine,0,False,4.2004077431563446e-05,-0.20446417938448785,1.0,0.27556080890333307,margin,SPEAKER_00
real_forced_m,long_00012_1284-2300-3570,s2,coarse_to_fine,0,True,0.0001616385991049479,0.19741269959107272,0.9841481481481481,0.2668670316759567,accepted,SPEAKER_02
real_forced_m,long_00012_1284-2300-3570,s3,coarse_to_fine,0,False,0.00020785866813445952,0.041724835787847914,0.9879461279461279,0.21581814929924104,margin,SPEAKER_01
real_forced_m,long_00012_1284-2300-3570,s1,coarse_to_fine,1,False,4.2004077431563446e-05,-0.30440297359717156,1.0,0.27556080890333307,margin,SPEAKER_00
real_forced_m,long_00012_1284-2300-3570,s2,coarse_to_fine,1,True,0.0001616385991049479,0.48926455263358765,0.9837845117845118,0.2516464253273936,accepted,SPEAKER_02
real_forced_m,long_00012_1284-2300-3570,s3,coarse_to_fine,1,False,0.00020785866813445952,-0.16280695417616775,0.9879461279461279,0.21581814929924104,margin,SPEAKER_01
real_index_order,long_00012_1284-2300-3570,s1,gated_deflation,0,True,4.2004077431563446e-05,0.3592700810465994,1.0,0.7566088995520396,accepted,SPEAKER_00
real_index_order,long_00012_1284-2300-3570,s2,gated_deflation,0,True,0.0001616385991049479,0.39332709337587407,0.9771996386630533,0.6996986119069726,accepted,SPEAKER_02
real_index_order,long_00012_1284-2300-3570,s3,gated_deflation,0,True,0.00020785866813445952,0.32478165039620593,0.9911464609946172,0.7151814111898698,accepted,SPEAKER_01
real_index_order,long_00012_1284-2300-3570,s1,coarse_to_fine,0,False,4.2004077431563446e-05,-0.20446417938448785,1.0,0.27556080890333307,margin,SPEAKER_00
real_index_order,long_00012_1284-2300-3570,s2,coarse_to_fine,0,True,0.0001616385991049479,0.19741269959107272,0.9841481481481481,0.2668670316759567,accepted,SPEAKER_02
real_index_order,long_00012_1284-2300-3570,s3,coarse_to_fine,0,False,0.00020785866813445952,0.041724835787847914,0.9879461279461279,0.21581814929924104,margin,SPEAKER_01
real_index_order,long_00012_1284-2300-3570,s1,coarse_to_fine,1,False,4.2004077431563446e-05,-0.30440297359717156,1.0,0.27556080890333307,margin,SPEAKER_00
real_index_order,long_00012_1284-2300-3570,s2,coarse_to_fine,1,True,0.0001616385991049479,0.48926455263358765,0.9837845117845118,0.2516464253273936,accepted,SPEAKER_02
real_index_order,long_00012_1284-2300-3570,s3,coarse_to_fine,1,False,0.00020785866813445952,-0.16280695417616775,0.9879461279461279,0.21581814929924104,margin,SPEAKER_01
oracle,long_00013_4970-121-1320,s1,gated_deflation,0,True,0.0,0.510531006350196,0.9665078049454344,0.7553127655203281,accepted,s1
oracle,long_00013_4970-121-1320,s2,gated_deflation,0,True,0.0,0.3737331324568036,0.9538615576121665,0.7611855934286673,accepted,s2
oracle,long_00013_4970-121-1320,s3,gated_deflation,0,True,0.0,0.460221980525497,0.9903945589054173,0.7603192517949268,accepted,s3
oracle,long_00013_4970-121-1320,s1,coarse_to_fine,0,True,0.0,0.20007746480408833,0.9665078049454344,0.46231790482226354,accepted,s1
oracle,long_00013_4970-121-1320,s2,coarse_to_fine,0,False,0.0,-0.24271774884020436,1.0,0.48959298876944113,margin,s2
oracle,long_00013_4970-121-1320,s3,coarse_to_fine,0,True,0.0,0.4348343025701878,0.9871728581656193,0.4099872764901517,accepted,s3
oracle,long_00013_4970-121-1320,s1,coarse_to_fine,1,True,0.0,0.43668980950934716,0.9668669705760464,0.4817353938740202,accepted,s1
oracle,long_00013_4970-121-1320,s2,coarse_to_fine,1,False,0.0,-0.3703110724415284,1.0,0.48959298876944113,margin,s2
oracle,long_00013_4970-121-1320,s3,coarse_to_fine,1,True,0.0,0.5135586676248108,0.9811802296290404,0.4113030283364138,accepted,s3
real,long_00013_4970-121-1320,s1,gated_deflation,0,True,3.604080524452782e-05,0.4069983742262092,0.9738460876672259,0.7871535365147495,accepted,SPEAKER_02
real,long_00013_4970-121-1320,s2,gated_deflation,0,True,9.51296133944204e-05,0.4062117794081429,0.9867042345542897,0.777235864391347,accepted,SPEAKER_00
real,long_00013_4970-121-1320,s3,gated_deflation,0,True,3.590206212734712e-05,0.550024673114729,0.9968209552679647,0.7715430972764848,accepted,SPEAKER_01
real,long_00013_4970-121-1320,s1,coarse_to_fine,0,True,3.604080524452782e-05,0.24614683205802895,0.9771851851851852,0.4297393751544191,accepted,SPEAKER_02
real,long_00013_4970-121-1320,s2,coarse_to_fine,0,False,9.51296133944204e-05,-0.05679985037355134,0.9831111111111112,0.4642210040746335,margin,SPEAKER_00
real,long_00013_4970-121-1320,s3,coarse_to_fine,0,True,3.590206212734712e-05,0.2934838087541161,1.0,0.46915834559030767,accepted,SPEAKER_01
real,long_00013_4970-121-1320,s1,coarse_to_fine,1,True,3.604080524452782e-05,0.5021693794557661,0.9775353535353536,0.46036193048139795,accepted,SPEAKER_02
real,long_00013_4970-121-1320,s2,coarse_to_fine,1,False,9.51296133944204e-05,-0.28792039038497347,0.9831111111111112,0.4642210040746335,margin,SPEAKER_00
real,long_00013_4970-121-1320,s3,coarse_to_fine,1,True,3.590206212734712e-05,0.5483924638759475,1.0,0.4711490863314253,accepted,SPEAKER_01
real_forced_m,long_00013_4970-121-1320,s1,gated_deflation,0,True,3.604080524452782e-05,0.4069983742262092,0.9738460876672259,0.7871535365147495,accepted,SPEAKER_02
real_forced_m,long_00013_4970-121-1320,s2,gated_deflation,0,True,9.51296133944204e-05,0.4062117794081429,0.9867042345542897,0.777235864391347,accepted,SPEAKER_00
real_forced_m,long_00013_4970-121-1320,s3,gated_deflation,0,True,3.590206212734712e-05,0.550024673114729,0.9968209552679647,0.7715430972764848,accepted,SPEAKER_01
real_forced_m,long_00013_4970-121-1320,s1,coarse_to_fine,0,True,3.604080524452782e-05,0.24614683205802895,0.9771851851851852,0.4297393751544191,accepted,SPEAKER_02
real_forced_m,long_00013_4970-121-1320,s2,coarse_to_fine,0,False,9.51296133944204e-05,-0.05679985037355134,0.9831111111111112,0.4642210040746335,margin,SPEAKER_00
real_forced_m,long_00013_4970-121-1320,s3,coarse_to_fine,0,True,3.590206212734712e-05,0.2934838087541161,1.0,0.46915834559030767,accepted,SPEAKER_01
real_forced_m,long_00013_4970-121-1320,s1,coarse_to_fine,1,True,3.604080524452782e-05,0.5021693794557661,0.9775353535353536,0.46036193048139795,accepted,SPEAKER_02
real_forced_m,long_00013_4970-121-1320,s2,coarse_to_fine,1,False,9.51296133944204e-05,-0.28792039038497347,0.9831111111111112,0.4642210040746335,margin,SPEAKER_00
real_forced_m,long_00013_4970-121-1320,s3,coarse_to_fine,1,True,3.590206212734712e-05,0.5483924638759475,1.0,0.4711490863314253,accepted,SPEAKER_01
real_index_order,long_00013_4970-121-1320,s1,gated_deflation,0,True,3.604080524452782e-05,0.42793399596538606,0.9758936636985418,0.7932148495058702,accepted,SPEAKER_02
real_index_order,long_00013_4970-121-1320,s2,gated_deflation,0,True,9.51296133944204e-05,0.43148276516905754,0.9732124627383724,0.7766688821876974,accepted,SPEAKER_00
real_index_order,long_00013_4970-121-1320,s3,gated_deflation,0,True,3.590206212734712e-05,0.5123556055068719,0.9963079553845556,0.7688212842230686,accepted,SPEAKER_01
real_index_order,long_00013_4970-121-1320,s1,coarse_to_fine,0,True,3.604080524452782e-05,0.24614683205802895,0.9771851851851852,0.4297393751544191,accepted,SPEAKER_02
real_index_order,long_00013_4970-121-1320,s2,coarse_to_fine,0,False,9.51296133944204e-05,-0.05679985037355134,0.9831111111111112,0.4642210040746335,margin,SPEAKER_00
real_index_order,long_00013_4970-121-1320,s3,coarse_to_fine,0,True,3.590206212734712e-05,0.2934838087541161,1.0,0.46915834559030767,accepted,SPEAKER_01
real_index_order,long_00013_4970-121-1320,s1,coarse_to_fine,1,True,3.604080524452782e-05,0.5021693794557661,0.9775353535353536,0.46036193048139795,accepted,SPEAKER_02
real_index_order,long_00013_4970-121-1320,s2,coarse_to_fine,1,False,9.51296133944204e-05,-0.28792039038497347,0.9831111111111112,0.4642210040746335,margin,SPEAKER_00
real_index_order,long_00013_4970-121-1320,s3,coarse_to_fine,1,True,3.590206212734712e-05,0.5483924638759475,1.0,0.4711490863314253,accepted,SPEAKER_01
oracle,long_00014_6829-2094-7021,s1,gated_deflation,0,True,0.0,0.18002269366006346,1.0,0.7919104936622082,accepted,s1
oracle,long_00014_6829-2094-7021,s2,gated_deflation,0,True,0.0,0.31502498428668335,0.9490649217143761,0.6335028963582848,accepted,s2
oracle,long_00014_6829-2094-7021,s3,gated_deflation,0,True,0.0,0.5337682950464177,1.0,0.7334769648735026,accepted,s3
oracle,long_00014_6829-2094-7021,s1,coarse_to_fine,0,False,0.0,-0.002816485223195775,1.0,0.37674282760019195,margin,s1
oracle,long_00014_6829-2094-7021,s2,coarse_to_fine,0,True,0.0,0.38120461370219594,1.0,0.3462106844051225,accepted,s2
oracle,long_00014_6829-2094-7021,s3,coarse_to_fine,0,True,0.0,0.1980219794798581,1.0,0.2761776213404817,accepted,s3
oracle,long_00014_6829-2094-7021,s1,coarse_to_fine,1,False,0.0,-0.07876496718171633,1.0,0.37674282760019195,margin,s1
oracle,long_00014_6829-2094-7021,s2,coarse_to_fine,1,True,0.0,0.28093567672020237,1.0,0.3236683600016709,accepted,s2
oracle,long_00014_6829-2094-7021,s3,coarse_to_fine,1,True,0.0,0.3067400629108491,1.0,0.2047833587099863,accepted,s3
real,long_00014_6829-2094-7021,s1,gated_deflation,0,True,2.8840904151418955e-05,0.1352657302410713,0.9984591679506933,0.8007966100879524,accepted,SPEAKER_01
real,long_00014_6829-2094-7021,s2,gated_deflation,0,True,0.00015121653228374735,0.34377862282967764,0.9978811268945537,0.6628548712730141,accepted,SPEAKER_02
real,long_00014_6829-2094-7021,s3,gated_deflation,0,True,3.833432350762605e-05,0.5257293983663368,1.0,0.7583085120843631,accepted,SPEAKER_00
real,long_00014_6829-2094-7021,s1,coarse_to_fine,0,False,2.8840904151418955e-05,-0.14898634577992925,1.0,0.3759424353736588,margin,SPEAKER_01
real,long_00014_6829-2094-7021,s2,coarse_to_fine,0,True,0.00015121653228374735,0.3983982799948946,1.0,0.33300339246149296,accepted,SPEAKER_02
real,long_00014_6829-2094-7021,s3,coarse_to_fine,0,True,3.833432350762605e-05,0.21553782994683257,1.0,0.26394634191322436,accepted,SPEAKER_00
real,long_00014_6829-2094-7021,s1,coarse_to_fine,1,False,2.8840904151418955e-05,-0.13648729483861038,1.0,0.3759424353736588,margin,SPEAKER_01
real,long_00014_6829-2094-7021,s2,coarse_to_fine,1,True,0.00015121653228374735,0.4065355749908799,1.0,0.3079287930105902,accepted,SPEAKER_02
real,long_00014_6829-2094-7021,s3,coarse_to_fine,1,True,3.833432350762605e-05,0.3597936152257879,1.0,0.22419586063397523,accepted,SPEAKER_00
real_forced_m,long_00014_6829-2094-7021,s1,gated_deflation,0,True,2.8840904151418955e-05,0.1352657302410713,0.9984591679506933,0.8007966100879524,accepted,SPEAKER_01
real_forced_m,long_00014_6829-2094-7021,s2,gated_deflation,0,True,0.00015121653228374735,0.34377862282967764,0.9978811268945537,0.6628548712730141,accepted,SPEAKER_02
real_forced_m,long_00014_6829-2094-7021,s3,gated_deflation,0,True,3.833432350762605e-05,0.5257293983663368,1.0,0.7583085120843631,accepted,SPEAKER_00
real_forced_m,long_00014_6829-2094-7021,s1,coarse_to_fine,0,False,2.8840904151418955e-05,-0.14898634577992925,1.0,0.3759424353736588,margin,SPEAKER_01
real_forced_m,long_00014_6829-2094-7021,s2,coarse_to_fine,0,True,0.00015121653228374735,0.3983982799948946,1.0,0.33300339246149296,accepted,SPEAKER_02
real_forced_m,long_00014_6829-2094-7021,s3,coarse_to_fine,0,True,3.833432350762605e-05,0.21553782994683257,1.0,0.26394634191322436,accepted,SPEAKER_00
real_forced_m,long_00014_6829-2094-7021,s1,coarse_to_fine,1,False,2.8840904151418955e-05,-0.13648729483861038,1.0,0.3759424353736588,margin,SPEAKER_01
real_forced_m,long_00014_6829-2094-7021,s2,coarse_to_fine,1,True,0.00015121653228374735,0.4065355749908799,1.0,0.3079287930105902,accepted,SPEAKER_02
real_forced_m,long_00014_6829-2094-7021,s3,coarse_to_fine,1,True,3.833432350762605e-05,0.3597936152257879,1.0,0.22419586063397523,accepted,SPEAKER_00
