scene,speaker,system,round,accepted,mean_variance,margin,vad_coverage,artifact_score,reason
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s1,gated_deflation,0,True,0.0,0.229243930998754,1.0,0.8625681716988881,accepted
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s2,gated_deflation,0,False,0.0,0.08135249407201772,0.9858760429082241,0.8022965861136871,margin
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s3,gated_deflation,0,True,0.0001596384807540234,0.4797697348594808,0.9855780691299165,0.6131338544563898,accepted
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s4,gated_deflation,0,False,0.0,0.07087488966930872,1.0,0.8515772317102408,margin
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s5,gated_deflation,0,False,0.0,-0.19927337018560198,0.989944306930693,0.8171324990227125,margin
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s1,coarse_to_fine,0,False,0.0,-0.1811913620554395,1.0,0.5760072169345758,margin
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s2,coarse_to_fine,0,False,0.0,-0.0020242786611266994,1.0,0.5532133977915522,margin
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s3,coarse_to_fine,0,True,0.0001596384807540234,0.21272916729692798,1.0,0.44254675681280303,accepted
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s4,coarse_to_fine,0,False,0.0,-0.02277250508451434,1.0,0.5826810420185317,margin
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s5,coarse_to_fine,0,False,0.0,-0.16706891380016542,1.0,0.5281088689494308,margin
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s1,coarse_to_fine,1,False,0.0,-0.1811913620554395,1.0,0.5760072169345758,margin
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s2,coarse_to_fine,1,False,0.0,-0.20838989169089905,1.0,0.5532133977915522,margin
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s3,coarse_to_fine,1,True,0.0001596384807540234,0.5991449794649617,0.9878426698450536,0.39364399091316876,accepted
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s4,coarse_to_fine,1,False,0.0,-0.10001834337839477,1.0,0.5826810420185317,margin
4077-13754-0001_5142-33396-0065_5683-32866-0012_x5,s5,coarse_to_fine,1,False,0.0,-0.3458856185235116,1.0,0.5281088689494308,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s1,gated_deflation,0,False,0.00018342519574962582,0.044259052886424455,0.9658914728682171,0.5587926662814737,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s2,gated_deflation,0,True,0.0,0.15132817737644888,0.9843217054263566,0.6353200504589437,accepted
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s3,gated_deflation,0,True,0.0,0.24608228476716437,1.0,0.7823945109049419,accepted
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s4,gated_deflation,0,False,0.0,0.01771469930780456,1.0,0.7107495623055825,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s5,gated_deflation,0,False,0.0,0.0257957281816249,1.0,0.7776596843210347,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s1,coarse_to_fine,0,False,0.00018342519574962582,0.042898802616858245,0.9825,0.3250816650951709,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s2,coarse_to_fine,0,False,0.0,-0.18196667025969643,0.9843217054263566,0.38018638931920423,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s3,coarse_to_fine,0,False,0.0,0.041291632457626376,1.0,0.40845810543269384,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s4,coarse_to_fine,0,False,0.0,0.029928839350025133,1.0,0.4566447842547156,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s5,coarse_to_fine,0,False,0.0,-0.11894524164982284,1.0,0.47067109022204795,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s1,coarse_to_fine,1,False,0.00018342519574962582,0.042898802616858245,0.9825,0.3250816650951709,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s2,coarse_to_fine,1,False,0.0,-0.18196667025969643,0.9843217054263566,0.38018638931920423,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s3,coarse_to_fine,1,False,0.0,0.041291632457626376,1.0,0.40845810543269384,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s4,coarse_to_fine,1,False,0.0,0.029928839350025133,1.0,0.4566447842547156,margin
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s5,coarse_to_fine,1,False,0.0,-0.11894524164982284,1.0,0.47067109022204795,margin
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,gated_deflation,0,True,0.0,0.17754500285584413,1.0,0.8441608342271596,accepted
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,gated_deflation,0,False,0.0,0.05687362044449917,1.0,0.8645598298821955,margin
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,gated_deflation,0,False,0.0,-0.25907463076947634,1.0,0.7647033742191295,margin
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,gated_deflation,0,True,0.0001236637892167655,0.21332314359362636,0.969392033542977,0.53395275491102,accepted
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s5,gated_deflation,0,True,0.0,0.12756211795626454,1.0,0.7723187418882863,accepted
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,coarse_to_fine,0,False,0.0,-0.02314912277715278,1.0,0.6255253503431606,margin
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,coarse_to_fine,0,False,0.0,-0.056664514181353265,1.0,0.5573668212210663,margin
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,coarse_to_fine,0,False,0.0,-0.4990541839464639,1.0,0.47412578404756994,margin
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,coarse_to_fine,0,True,0.0001236637892167655,0.15509228829309318,1.0,0.31914530102020155,accepted
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s5,coarse_to_fine,0,False,0.0,0.0070134461312244545,1.0,0.35170781985203176,margin
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,coarse_to_fine,1,False,0.0,-0.02314912277715278,1.0,0.6255253503431606,margin
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,coarse_to_fine,1,False,0.0,-0.08288815097084051,1.0,0.5573668212210663,margin
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,coarse_to_fine,1,False,0.0,-0.6254044578987787,1.0,0.47412578404756994,margin
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,coarse_to_fine,1,True,0.0001236637892167655,0.3765103889494913,1.0,0.34715742924362125,accepted
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s5,coarse_to_fine,1,False,0.0,-0.20578888127909978,1.0,0.35170781985203176,margin
7021-79759-0005_4507-16021-0058_260-123288-0005_x5,s1,gated_deflation,0,False,0.0,0.013478725513387524,1.0,0.5319940576438628,margin
7021-79759-0005_4507-16021-0058_260-123288-0005_x5,s2,gated_deflation,0,True,0.0,0.14694441427399696,1.0,0.8938660748329663,accepted
