scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s3,coarse_to_fine,5,5,-11.212459209918638,,,2
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s4,coarse_to_fine,5,1,inf,,,2
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s4,coarse_to_fine,5,2,nan,,,2
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s4,coarse_to_fine,5,3,0.759249232824591,,,2
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s4,coarse_to_fine,5,4,1.1320473410020868,,,2
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s4,coarse_to_fine,5,5,-0.757455950680414,,,2
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s5,coarse_to_fine,5,1,54.34379042645401,,,2
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s5,coarse_to_fine,5,2,nan,,,2
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s5,coarse_to_fine,5,3,nan,,,2
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s5,coarse_to_fine,5,4,-21.357714362098598,,,2
4507-16021-0025_1188-133604-0025_4992-23283-0016_x5,s5,coarse_to_fine,5,5,-11.736116115535076,,,2
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,no_recursion,5,1,inf,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,no_recursion,5,2,nan,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,no_recursion,5,3,nan,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,no_recursion,5,4,-11.566294987906915,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,no_recursion,5,5,-1.3400000471471056,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,no_recursion,5,1,inf,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,no_recursion,5,2,nan,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,no_recursion,5,3,nan,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,no_recursion,5,4,nan,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,no_recursion,5,5,-7.948487855010299,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,no_recursion,5,1,inf,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,no_recursion,5,2,-4.945931880226658,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,no_recursion,5,3,-4.971873687838058,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,no_recursion,5,4,-3.4332316702449295,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,no_recursion,5,5,-7.945242199209519,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,no_recursion,5,1,47.87206967712259,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,no_recursion,5,2,12.610866403330995,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,no_recursion,5,3,13.413912577442433,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,no_recursion,5,4,2.0817602556488044,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,no_recursion,5,5,2.0063627122391727,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s5,no_recursion,5,1,28.448673253555732,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s5,no_recursion,5,2,nan,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s5,no_recursion,5,3,-14.597498684323583,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s5,no_recursion,5,4,-10.7933734625839,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s5,no_recursion,5,5,-11.096165536361935,,,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,ungated_deflation,5,1,inf,0,0,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,ungated_deflation,5,2,nan,0,0,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,ungated_deflation,5,3,nan,0,0,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,ungated_deflation,5,4,-11.566294987906915,0,0,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s1,ungated_deflation,5,5,-1.3400000471471056,0,0,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,ungated_deflation,5,1,inf,1,1,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,ungated_deflation,5,2,nan,1,1,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,ungated_deflation,5,3,nan,1,1,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,ungated_deflation,5,4,nan,1,1,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s2,ungated_deflation,5,5,-8.10243377186647,1,1,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,ungated_deflation,5,1,inf,2,2,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,ungated_deflation,5,2,-12.140782790695127,2,2,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,ungated_deflation,5,3,-13.98183362750014,2,2,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,ungated_deflation,5,4,-1.5897294143756882,2,2,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s3,ungated_deflation,5,5,-8.773330488687149,2,2,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,ungated_deflation,5,1,48.04367900447329,4,4,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,ungated_deflation,5,2,9.59740617738726,4,4,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,ungated_deflation,5,3,10.695175383222978,4,4,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,ungated_deflation,5,4,-0.9351124770652239,4,4,0
5142-36377-0017_2830-3980-0022_3729-6852-0038_x5,s4,ungated_deflation,5,5,-4.150882643840921,4,4,0
