scene,speaker,system,round,accepted,mean_variance,margin,vad_coverage,artifact_score,reason
5639-40744-0012_1221-135766-0005_260-123286-0015,s1,coarse_to_fine,1,False,0.0,-0.0009875580697087938,1.0,0.45308358134069093,margin
5639-40744-0012_1221-135766-0005_260-123286-0015,s2,coarse_to_fine,1,True,0.00018783607609981645,0.7352557190947144,1.0,0.5972839088094829,accepted
5639-40744-0012_1221-135766-0005_260-123286-0015,s3,coarse_to_fine,1,False,0.0,0.010810591893700372,1.0,0.4969904636324624,margin
260-123286-0003_1221-135766-0008_2830-3980-0067,s1,gated_deflation,0,False,0.0,-0.10165305098202165,1.0,0.6434265064352431,margin
260-123286-0003_1221-135766-0008_2830-3980-0067,s2,gated_deflation,0,True,8.539911346546257e-05,0.3757123424256297,1.0,0.6407776533620343,accepted
260-123286-0003_1221-135766-0008_2830-3980-0067,s3,gated_deflation,0,True,0.0,0.17567760741388377,1.0,0.6666643909328073,accepted
260-123286-0003_1221-135766-0008_2830-3980-0067,s1,coarse_to_fine,0,False,0.0,-0.2570533384770849,1.0,0.3609455662846764,margin
260-123286-0003_1221-135766-0008_2830-3980-0067,s2,coarse_to_fine,0,True,8.539911346546257e-05,0.18452030598430508,1.0,0.5816281822599192,accepted
260-123286-0003_1221-135766-0008_2830-3980-0067,s3,coarse_to_fine,0,True,0.0,0.14966217926545716,1.0,0.5084355685857125,accepted
260-123286-0003_1221-135766-0008_2830-3980-0067,s1,coarse_to_fine,1,False,0.0,-0.418606796083279,1.0,0.3609455662846764,margin
260-123286-0003_1221-135766-0008_2830-3980-0067,s2,coarse_to_fine,1,True,8.539911346546257e-05,0.2801148730868198,1.0,0.5530181677935061,accepted
260-123286-0003_1221-135766-0008_2830-3980-0067,s3,coarse_to_fine,1,True,0.0,0.3567141377446614,1.0,0.5090060047622929,accepted
260-123286-0005_4992-41797-0009_61-70968-0030,s1,gated_deflation,0,False,0.0,0.01585267640034521,1.0,0.8112383149406672,margin
260-123286-0005_4992-41797-0009_61-70968-0030,s2,gated_deflation,0,True,0.00014634565310967784,0.6006729237687091,1.0,0.4698431045994655,accepted
260-123286-0005_4992-41797-0009_61-70968-0030,s3,gated_deflation,0,True,0.0,0.28806991751956323,1.0,0.8005752586586153,accepted
260-123286-0005_4992-41797-0009_61-70968-0030,s1,coarse_to_fine,0,False,0.0,-0.24551443561950287,1.0,0.4070827251165399,margin
260-123286-0005_4992-41797-0009_61-70968-0030,s2,coarse_to_fine,0,False,0.00014634565310967784,0.038300559959627556,1.0,0.474303689756257,margin
260-123286-0005_4992-41797-0009_61-70968-0030,s3,coarse_to_fine,0,True,0.0,0.32896811768100126,1.0,0.4885886937794583,accepted
260-123286-0005_4992-41797-0009_61-70968-0030,s1,coarse_to_fine,1,False,0.0,-0.4049371073323373,1.0,0.4070827251165399,margin
260-123286-0005_4992-41797-0009_61-70968-0030,s2,coarse_to_fine,1,False,0.00014634565310967784,-0.04328766659162614,1.0,0.474303689756257,margin
260-123286-0005_4992-41797-0009_61-70968-0030,s3,coarse_to_fine,1,True,0.0,0.516517221651335,1.0,0.4816900380691265,accepted
61-70970-0033_4446-2271-0021_1089-134691-0025,s1,gated_deflation,0,True,0.0,0.23532718358905896,1.0,0.7957233877423983,accepted
61-70970-0033_4446-2271-0021_1089-134691-0025,s2,gated_deflation,0,False,0.0,0.07458232006267451,1.0,0.7874221672443821,margin
61-70970-0033_4446-2271-0021_1089-134691-0025,s3,gated_deflation,0,True,0.00016577863964841054,0.17122055443111173,0.97392578125,0.5304498785730214,accepted
61-70970-0033_4446-2271-0021_1089-134691-0025,s1,coarse_to_fine,0,True,0.0,0.2539407654129172,1.0,0.39809141477439114,accepted
61-70970-0033_4446-2271-0021_1089-134691-0025,s2,coarse_to_fine,0,False,0.0,-0.1940595340442808,1.0,0.3525474682791778,margin
61-70970-0033_4446-2271-0021_1089-134691-0025,s3,coarse_to_fine,0,False,0.00016577863964841054,-0.11937166730616494,1.0,0.3206050523953156,margin
61-70970-0033_4446-2271-0021_1089-134691-0025,s1,coarse_to_fine,1,True,0.0,0.42530619410703807,1.0,0.4039340289418446,accepted
61-70970-0033_4446-2271-0021_1089-134691-0025,s2,coarse_to_fine,1,False,0.0,-0.2552548186797121,1.0,0.3525474682791778,margin
61-70970-0033_4446-2271-0021_1089-134691-0025,s3,coarse_to_fine,1,False,0.00016577863964841054,-0.31784068306533414,1.0,0.3206050523953156,margin
7021-79730-0006_5142-36586-0000_2300-131720-0009,s1,gated_deflation,0,False,0.00017153841809880782,0.09738352681012352,1.0,0.33101506329245867,margin
